Year,Name,Control,State,Region,Admission Rate,SAT Average,Average Cost of Attendance,Average Faculty Salary,Median Family Income,Undergrad Population,% Female,% White,% Black,% Hispanic,% Asian,% International Students,% Undergrad with Pell Grant,Completion Rate,% Undergrad 25 or Above,% First-Generation College Students,% Students whose Parents Have Postsecondary Education
2016-01-02,Henderson State University,Public,Arkansas,Southeast,0.6334,988,19037,6427,29510,3096,0.5698,0.6586,0.2384,0.0397,0.0084,0.0116,0.5452,0.3371,0.1488,0.3863375431,0.6136624569
2016-01-02,Hendrix College,Private,Arkansas,Southeast,0.8238,1270,54087,7401,78946.5,1303,0.5303,0.7782,0.0499,0.0491,0.046,0.0345,0.2035,0.6845,0.0038,0.1721132898,0.8278867102
2016-01-02,John Brown University,Private,Arkansas,Southeast,0.7376,1209,35706,6635,51691,1684,0.576,0.7441,0.0243,0.0594,0.016,0.057,0.2846,0.6197,0.1698,0.2911084044,0.7088915956
2016-01-02,Ouachita Baptist University,Private,Arkansas,Southeast,0.6845,1120,33675,6227,62551,1471,0.5214,0.8498,0.0727,0.0394,0.0075,0.0224,0.2751,0.6478,0.0436,0.1940063091,0.8059936909
2016-01-02,University of the Ozarks,Private,Arkansas,Southeast,0.9677,1034,35792,4672,38709,640,0.5203,0.6563,0.0609,0.1031,0.0031,0.1188,0.4327,0.4342,0.0445,0.3488372093,0.6511627907
2016-01-02,Williams Baptist University,Private,Arkansas,Southeast,0.6375,1010,24697,5465,43484.5,490,0.4939,0.8306,0.0857,0.0408,0,0.0286,0.4786,0.4222,0.0906,0.3184713376,0.6815286624
2016-01-02,Southern Arkansas University Main Campus,Public,Arkansas,Southeast,0.6748,988,19970,6291,26862,2859,0.5624,0.6327,0.2812,0.0304,0.0056,0.0339,0.4944,0.3425,0.138,0.4332288401,0.5667711599
2016-01-02,Art Center College of Design,Private,California,Far West,0.7951,,59787,7325,30052,1890,0.5005,0.1788,0.0127,0.1201,0.3619,0.2709,0.3043,0.681,0.3164,0.2329450915,0.7670549085
2016-01-02,Azusa Pacific University,Private,California,Far West,0.809,1080,46441,9217,47753.5,5883,0.6526,0.4375,0.049,0.2907,0.0892,0.0221,0.3427,0.6841,0.0974,0.3591983556,0.6408016444
2016-01-02,Biola University,Private,California,Far West,0.6985,1115,47468,9151,63122,4219,0.634,0.4895,0.023,0.1941,0.1752,0.0282,0.3163,0.6994,0.0522,0.2159853569,0.7840146431
2016-01-02,California Baptist University,Private,California,Far West,0.6541,960,41760,8816,41790,6604,0.628,0.3916,0.0736,0.3436,0.0491,0.0204,0.5643,0.6046,0.2451,0.4011269117,0.5988730883
2016-01-02,California College of the Arts,Private,California,Far West,0.6854,,56984,9234,37412.5,1491,0.6184,0.2676,0.0436,0.1362,0.1616,0.3065,0.3197,0.5924,0.1553,0.2587412587,0.7412587413
2016-01-02,California Lutheran University,Private,California,Far West,0.6156,1109,52386,9938,64735,2802,0.5746,0.4925,0.0385,0.2698,0.0575,0.035,0.2386,0.6623,0.1036,0.3178542834,0.6821457166
2016-01-02,California Polytechnic State University-San Luis Obispo,Public,California,Far West,0.3129,1259,24580,9020,74281.5,19972,0.4661,0.575,0.0081,0.1569,0.1224,0.0176,0.1943,0.7578,0.0332,0.2405999589,0.7594000411
2016-01-02,California State University-Bakersfield,Public,California,Far West,0.6875,,16154,8455,27000,8068,0.6099,0.2033,0.0664,0.5438,0.0716,0.0407,0.6123,0.3883,0.1959,0.5741209564,0.4258790436
2016-01-02,California State University-Stanislaus,Public,California,Far West,0.7063,,16594,8378,28125.5,8093,0.6368,0.2444,0.0224,0.4912,0.1081,0.0337,0.5953,0.5489,0.2051,0.5649683449,0.4350316551
2016-01-02,California State University-San Bernardino,Public,California,Far West,0.6459,887,16138,8663,25978,17518,0.6058,0.1409,0.0575,0.6083,0.059,0.0652,0.6163,0.5208,0.2021,0.5955568633,0.4044431367
2016-01-02,California State Polytechnic University-Pomona,Public,California,Far West,0.3931,1066,21709,9373,29781.5,22034,0.4424,0.1936,0.0329,0.396,0.2425,0.0535,0.4615,0.6287,0.1865,0.4639731622,0.5360268378
2016-01-02,California State University-Chico,Public,California,Far West,0.6345,1003,21756,8733,32238,15903,0.5241,0.4601,0.0243,0.2924,0.0592,0.0329,0.435,0.637,0.1387,0.4433164129,0.5566835871
2016-01-02,California State University-Dominguez Hills,Public,California,Far West,0.5277,,13349,8689,19855.5,12584,0.6322,0.0805,0.1327,0.5879,0.0961,0.0331,0.6051,0.3471,0.3895,0.5656081486,0.4343918514
2016-01-02,California State University-Fresno,Public,California,Far West,0.5219,897,16236,8372,27519,21076,0.5753,0.2134,0.0323,0.4796,0.1452,0.0509,0.5633,0.5846,0.1529,0.507113091,0.492886909
2016-01-02,California State University-Fullerton,Public,California,Far West,0.4186,1024,16337,8854,29029.5,33009,0.5533,0.2211,0.0194,0.4009,0.2175,0.0563,0.4429,0.6192,0.1905,0.4646598011,0.5353401989
2016-01-02,California State University-East Bay,Public,California,Far West,0.7403,,19842,9036,24000,12981,0.6159,0.1614,0.1073,0.3139,0.236,0.0604,0.4747,0.4513,0.3159,0.4926596759,0.5073403241
2016-01-02,California State University-Long Beach,Public,California,Far West,0.3382,1056,17718,8839,26260.5,32025,0.5616,0.1881,0.0383,0.3909,0.2333,0.0613,0.5049,0.6703,0.1807,0.4711425206,0.5288574794
2016-01-02,California State University-Los Angeles,Public,California,Far West,0.6813,874,13734,8879,20596,23424,0.5846,0.0714,0.0423,0.6256,0.1526,0.0581,0.6773,0.4534,0.2576,0.5989395307,0.4010604693
2016-01-02,California State University-Northridge,Public,California,Far West,0.456,902,16793,8737,23125,36979,0.5374,0.2278,0.0518,0.4404,0.113,0.0871,0.5334,0.5043,0.1984,0.525172901,0.474827099
2016-01-02,California State University-Sacramento,Public,California,Far West,0.6725,948,17927,8631,26527,27323,0.5597,0.29,0.0573,0.2894,0.2081,0.0226,0.5298,0.4597,0.2338,0.4674322107,0.5325677893
2016-01-02,University of California-Berkeley,Public,California,Far West,0.1688,1397,33989,15711,31831,27496,0.5205,0.2689,0.0212,0.1409,0.3527,0.1371,0.3114,0.9158,0.0613,0.3287978679,0.6712021321
2016-01-02,University of California-Davis,Public,California,Far West,0.3795,1226,33265,13125,33213,28239,0.5889,0.2832,0.0222,0.1872,0.3215,0.1122,0.4123,0.8538,0.0581,0.3888637392,0.6111362608
2016-01-02,University of California-Irvine,Public,California,Far West,0.3868,1175,30796,13773,35641,25245,0.5376,0.1493,0.0185,0.2503,0.3731,0.1572,0.4602,0.8809,0.0439,0.435514734,0.564485266
2016-01-02,University of California-Los Angeles,Public,California,Far West,0.1728,1339,32594,16471,32484,29581,0.5606,0.2714,0.0299,0.2063,0.2937,0.1265,0.3524,0.911,0.0513,0.3554660529,0.6445339471
2016-01-02,University of California-Riverside,Public,California,Far West,0.556,1119,30946,12265,36259,18597,0.5194,0.1321,0.0418,0.3627,0.3665,0.0405,0.568,0.7309,0.0497,0.4401709402,0.5598290598
2016-01-02,University of California-San Diego,Public,California,Far West,0.3374,1344,30842,14032,36544.5,26584,0.4751,0.2144,0.0123,0.1558,0.3749,0.1733,0.3844,0.8728,0.0566,0.3779979894,0.6220020106
2016-01-02,University of California-Santa Barbara,Public,California,Far West,0.3264,1248,34493,14327,37958,20606,0.5282,0.3454,0.0219,0.257,0.192,0.0706,0.3806,0.8098,0.0225,0.4133922724,0.5866077276
2016-01-02,University of California-Santa Cruz,Public,California,Far West,0.5029,1201,34125,13104,39938.5,16231,0.5252,0.3301,0.0195,0.3116,0.2106,0.0355,0.4534,0.7835,0.0449,0.3636693256,0.6363306744
2016-01-02,California Institute of the Arts,Private,California,Far West,0.2493,,62437,6552,55283,942,0.5977,0.4161,0.0658,0.1476,0.155,0.069,0.3082,0.5625,0.1191,0.1703470032,0.8296529968
2016-01-02,California State University Maritime Academy,Public,California,Far West,0.6617,,22023,8521,63834.5,1072,0.1474,0.5354,0.0187,0.1688,0.0961,0.0093,0.3238,0.5753,0.147,0.2113402062,0.7886597938
2016-01-02,Chapman University,Private,California,Far West,0.4758,1217,61231,11160,75587,6281,0.6028,0.584,0.014,0.1436,0.1035,0.0412,0.198,0.7936,0.0305,0.1670847968,0.8329152032
2016-01-02,Concordia University-Irvine,Private,California,Far West,0.5917,1029,44294,6919,50317,1863,0.6366,0.4498,0.0403,0.2088,0.0655,0.0419,0.2805,0.6067,0.1521,0.2821075741,0.7178924259
2016-01-02,San Diego Christian College,Private,California,Far West,0.5173,933,41689,6103,33399.5,905,0.5403,0.4674,0.1182,0.2122,0.0254,0.011,0.5436,0.3016,0.3637,0.3841698842,0.6158301158
2016-01-02,Cogswell College,Private,California,Far West,0.6074,,28780,7504,37198,630,0.2667,0.4175,0.046,0.1794,0.1619,0.0048,0.4894,0.3333,0.1959,0.3,0.7
2016-01-02,Dominican University of California,Private,California,Far West,0.7883,1054,58609,9099,64707,1358,0.7246,0.3652,0.0523,0.1973,0.2216,0.0191,0.2909,0.6436,0.1974,0.287593985,0.712406015
2016-01-02,FIDM-Fashion Institute of Design & Merchandising-Los Angeles,Private,California,Far West,0.4926,,47380,3586,43091,2814,0.8849,0.3326,0.0544,0.2239,0.1134,0.1702,0.3059,0.7113,0.1628,0.3082872928,0.6917127072
2016-01-02,FIDM-Fashion Institute of Design & Merchandising-San Francisco,Private,California,Far West,0.4802,,43752,2584,43091,395,0.9114,0.3671,0.038,0.2228,0.1899,0.0506,0.3529,0.6813,0.1772,0.3082872928,0.6917127072
2016-01-02,Fresno Pacific University,Private,California,Far West,0.6313,988,35787,6641,32776.5,2342,0.7096,0.354,0.0525,0.4295,0.038,0.0179,0.5603,0.5424,0.5077,0.4477303989,0.5522696011
2016-01-02,Holy Names University,Private,California,Far West,0.43,858,50430,8273,40613,624,0.6394,0.2115,0.1811,0.3686,0.1266,0.0369,0.4861,0.3981,0.2348,0.4716981132,0.5283018868
2016-01-02,Humboldt State University,Public,California,Far West,0.77,990,22593,8579,26874,8227,0.5578,0.4491,0.034,0.3281,0.0344,0.0122,0.5348,0.4558,0.1837,0.4284057971,0.5715942029
2016-01-02,Life Pacific College,Private,California,Far West,0.6384,901,24373,6454,36992,520,0.5635,0.4846,0.0519,0.3058,0.0404,0.0058,0.4708,0.35,0.1709,0.3301886792,0.6698113208
2016-01-02,University of La Verne,Private,California,Far West,0.4718,1034,48744,8492,36219,5140,0.5848,0.2245,0.0586,0.4951,0.051,0.0265,0.4583,0.64,0.4279,0.4744027304,0.5255972696
2016-01-02,Laguna College of Art and Design,Private,California,Far West,0.3727,,43806,8247,52661,571,0.613,0.4956,0.0175,0.1856,0.1611,0.0298,0.3959,0.6618,0.2172,0.2544642857,0.7455357143
2016-01-02,La Sierra University,Private,California,Far West,0.4462,929,41754,7339,38363,2020,0.5861,0.1371,0.0589,0.4757,0.1554,0.1094,0.5196,0.4985,0.1056,0.3830207305,0.6169792695
2016-01-02,The Master's University and Seminary,Private,California,Far West,0.9469,1091,43200,5961,59634,1126,0.4742,0.6492,0.0355,0.0995,0.0577,0.0497,0.3045,0.6919,0.158,0.2195121951,0.7804878049
2016-01-02,Loyola Marymount University,Private,California,Far West,0.5078,1222,58531,11238,70502.5,6162,0.5648,0.4489,0.063,0.2119,0.106,0.0854,0.1957,0.7916,0.0254,0.2121676892,0.7878323108
2016-01-02,Menlo College,Private,California,Far West,0.3808,1018,53811,11474,50806,784,0.4452,0.2895,0.0625,0.2219,0.0982,0.1403,0.3186,0.3985,0.0902,0.375739645,0.624260355
2016-01-02,Mills College,Private,California,Far West,0.7156,1183,58812,9392,37239.5,852,1,0.4765,0.0716,0.2394,0.088,0.0059,0.5016,0.6543,0.1769,0.2939759036,0.7060240964
2016-01-02,Mount Saint Mary's University,Private,California,Far West,0.7653,915,50301,8226,33067,2767,0.9357,0.0932,0.069,0.6166,0.1583,0.0036,0.5806,0.6213,0.2562,0.4842911877,0.5157088123
2016-01-02,Musicians Institute,Private,California,Far West,0.8593,,39655,3237,21840,1040,0.2067,0.2558,0.0808,0.1317,0.0423,0.3548,0.2639,0.5231,0.3157,0.3860946746,0.6139053254
2016-01-02,Newschool of Architecture and Design,Private,California,Far West,0.9722,,38845,7186,21751.5,403,0.3077,0.2531,0.0273,0.3623,0.0794,0.2159,0.5687,0.3333,0.2623,0.4391891892,0.5608108108
2016-01-02,Notre Dame de Namur University,Private,California,Far West,0.8667,910,49312,8293,37544,1097,0.6682,0.2516,0.0675,0.3874,0.124,0.0383,0.4406,0.4224,0.32,0.4132901135,0.5867098865
2016-01-02,Occidental College,Private,California,Far West,0.4487,1304,64804,10885,71523,1997,0.5653,0.4887,0.0511,0.1562,0.1302,0.0566,0.202,0.875,0.004,0.1743589744,0.8256410256
2016-01-02,Otis College of Art and Design,Private,California,Far West,0.9036,1045,54199,7927,37289,1099,0.6715,0.2457,0.0382,0.0764,0.2848,0.2357,0.4273,0.7135,0.1361,0.2493224932,0.7506775068
2016-01-02,Hope International University,Private,California,Far West,0.3425,910,38462,6750,40563,843,0.5397,0.4199,0.0652,0.2076,0.0261,0.0047,0.5491,0.4154,0.3143,0.41,0.59
2016-01-02,Pacific Union College,Private,California,Far West,0.4522,984,40496,6092,49814,1508,0.5822,0.2566,0.0882,0.2845,0.195,0.0318,0.4665,0.4431,0.149,0.2627840909,0.7372159091
2016-01-02,University of the Pacific,Private,California,Far West,0.6456,1152,55473,10663,48511.5,3720,0.5183,0.2726,0.0274,0.1796,0.3505,0.0677,0.3738,0.6603,0.0549,0.331075997,0.668924003
2016-01-02,Pepperdine University,Private,California,Far West,0.381,1226,63482,11858,75000,3514,0.5905,0.4738,0.0555,0.1594,0.1158,0.0996,0.186,0.8402,0.0708,0.1820062048,0.8179937952
2016-01-02,Pitzer College,Private,California,Far West,0.1347,,63750,10674,68356,1067,0.5698,0.4752,0.0506,0.1509,0.089,0.0731,0.1459,0.9016,0.0319,0.2117117117,0.7882882883
2016-01-02,Point Loma Nazarene University,Private,California,Far West,0.7134,1148,45457,9741,61553.5,2763,0.6421,0.5856,0.0217,0.2287,0.051,0.0083,0.2699,0.7505,0.0632,0.2599531616,0.7400468384
2016-01-02,Pomona College,Private,California,Far West,0.103,1435,62632,12644,44357,1640,0.5024,0.3976,0.0738,0.15,0.139,0.0982,0.1982,0.9434,0.0042,0.2671480144,0.7328519856
2016-01-02,University of Redlands,Private,California,Far West,0.6752,1130,59432,9954,59654.5,3452,0.5605,0.4751,0.0452,0.2709,0.0582,0.0142,0.2993,0.7236,0.2247,0.3421428571,0.6578571429
2016-01-02,San Diego State University,Public,California,Far West,0.3441,1130,20977,9532,33794,28649,0.5451,0.3414,0.0387,0.3131,0.1385,0.0554,0.3764,0.6806,0.1562,0.3875892367,0.6124107633
2016-01-02,University of San Diego,Private,California,Far West,0.5168,1236,59234,12116,65877,5551,0.5446,0.5332,0.0335,0.1924,0.0731,0.0719,0.1773,0.7928,0.0471,0.2405063291,0.7594936709
2016-01-02,San Francisco State University,Public,California,Far West,0.6788,979,21559,9411,27015,25867,0.5631,0.2062,0.0479,0.2928,0.2794,0.058,0.4495,0.5123,0.1955,0.4615464345,0.5384535655
2016-01-02,University of San Francisco,Private,California,Far West,0.6436,1172,59603,12851,57174,6682,0.6202,0.2703,0.0341,0.1947,0.2086,0.1944,0.2535,0.713,0.0917,0.2776448061,0.7223551939
2016-01-02,William Jessup University,Private,California,Far West,0.7605,1012,38526,6928,48650,1093,0.5819,0.6578,0.0476,0.1857,0.043,0.0027,0.4284,0.5506,0.2215,0.3373313343,0.6626686657
2016-01-02,San Jose State University,Public,California,Far West,0.5522,1055,22046,9489,28652,26670,0.4771,0.1922,0.0339,0.2561,0.3618,0.0594,0.4245,0.5677,0.1973,0.4751259853,0.5248740147
2016-01-02,Santa Clara University,Private,California,Far West,0.488,1313,61097,12133,98119,5344,0.4918,0.4869,0.0318,0.1744,0.1637,0.0329,0.1205,0.8432,0.0095,0.1772151899,0.8227848101
2016-01-02,Simpson University,Private,California,Far West,0.5152,1001,36480,6205,34732,959,0.6392,0.5954,0.0365,0.1168,0.0438,0.0167,0.5562,0.4931,0.3344,0.3653250774,0.6346749226
2016-01-02,Saint Mary's College of California,Private,California,Far West,0.7526,1124,59167,9903,76336,2916,0.5971,0.4633,0.0405,0.251,0.1039,0.0199,0.2588,0.7143,0.0823,0.2645698427,0.7354301573
2016-01-02,Sonoma State University,Public,California,Far West,0.7655,996,22932,8815,41836,8589,0.6209,0.4795,0.0227,0.2865,0.0484,0.0205,0.3268,0.5857,0.1048,0.3975554841,0.6024445159
2016-01-02,Vanguard University of Southern California,Private,California,Far West,0.6826,975,42854,8439,44184.5,1856,0.6422,0.4531,0.0528,0.3626,0.0361,0.0081,0.4137,0.5594,0.2052,0.3378076063,0.6621923937
2016-01-02,University of Southern California,Private,California,Far West,0.1768,1391,64536,13461,47097,18519,0.5075,0.4013,0.0421,0.138,0.2156,0.134,0.2307,0.9226,0.0366,0.2326431181,0.7673568819
2016-01-02,Westmont College,Private,California,Far West,0.8122,1179,55570,7058,92680,1296,0.608,0.6366,0.0139,0.1458,0.0733,0.0147,0.2069,0.768,0.01,0.1823308271,0.8176691729
2016-01-02,Whittier College,Private,California,Far West,0.6262,1057,52570,8907,67597,1643,0.56,0.3135,0.053,0.4425,0.1004,0.0341,0.369,0.6564,0.0182,0.3356741573,0.6643258427
2016-01-02,Adams State University,Public,Colorado,Rocky Mountains,0.6435,954,20143,5999,34067.5,2067,0.478,0.4935,0.0677,0.3246,0.0126,0.0097,0.5051,0.2698,0.2232,0.38944495,0.61055505
2016-01-02,University of Colorado Denver/Anschutz Medical Campus,Public,Colorado,Rocky Mountains,0.6742,1055,19389,9877,32605,10855,0.5387,0.5063,0.0497,0.1889,0.0998,0.0796,0.2751,0.4561,0.2351,0.3572013093,0.6427986907
2016-01-02,University of Colorado Colorado Springs,Public,Colorado,Rocky Mountains,0.9206,1088,18875,7831,42254,9514,0.5158,0.6652,0.0367,0.1645,0.0306,0.01,0.3202,0.4396,0.2628,0.3012267151,0.6987732849
2016-01-02,University of Colorado Boulder,Public,Colorado,Rocky Mountains,0.7962,1212,30025,10687,66517,26496,0.4448,0.7059,0.0164,0.1062,0.0542,0.0598,0.1723,0.715,0.0644,0.1964285714,0.8035714286
2016-01-02,Colorado School of Mines,Public,Colorado,Rocky Mountains,0.3767,1339,30990,10786,90048,4532,0.2782,0.7471,0.0104,0.0693,0.0488,0.0589,0.1688,0.7654,0.0708,0.1719745223,0.8280254777
2016-01-02,Colorado State University-Fort Collins,Public,Colorado,Rocky Mountains,0.8082,1145,23137,9422,63888.5,22727,0.5103,0.7365,0.0239,0.1111,0.0249,0.0331,0.2427,0.6659,0.0549,0.2344922461,0.7655077539
2016-01-02,University of Denver,Private,Colorado,Rocky Mountains,0.7275,1249,56992,10495,75411,5758,0.5368,0.6747,0.0241,0.0993,0.0439,0.0903,0.1717,0.7701,0.054,0.1853257432,0.8146742568
2016-01-02,Fort Lewis College,Public,Colorado,Rocky Mountains,0.8596,1012,22780,7078,41287,3559,0.5074,0.5187,0.0126,0.1082,0.0067,0.0124,0.3417,0.4047,0.147,0.3041615667,0.6958384333
2016-01-02,Colorado Mesa University,Public,Colorado,Rocky Mountains,0.8306,952,18707,6609,44711,8625,0.5318,0.7006,0.026,0.1716,0.0153,0.0072,0.3886,0.3459,0.2089,0.3909465021,0.6090534979
2016-01-02,Metropolitan State University of Denver,Public,Colorado,Rocky Mountains,0.6522,971,13871,6302,30819,19649,0.533,0.5835,0.0619,0.2238,0.0379,0.0048,0.3717,0.2506,0.4304,0.3940152748,0.6059847252
2016-01-02,University of Northern Colorado,Public,Colorado,Rocky Mountains,0.8935,1031,21135,7624,53319,8915,0.6325,0.5554,0.0418,0.1831,0.0167,0.011,0.341,0.476,0.1242,0.3458241489,0.6541758511
2016-01-02,Regis University,Private,Colorado,Rocky Mountains,0.657,1092,44857,7193,44176,4458,0.6061,0.5922,0.0485,0.1904,0.0473,0.0103,0.2629,0.729,0.535,0.3727413526,0.6272586474
2016-01-02,Colorado State University-Pueblo,Public,Colorado,Rocky Mountains,0.9589,970,18594,6546,39164,3944,0.5185,0.4845,0.0725,0.3248,0.0124,0.0248,0.3804,0.3337,0.1924,0.4108416548,0.5891583452
2016-01-02,Western State Colorado University,Public,Colorado,Rocky Mountains,0.9761,1029,20645,6404,58353,1945,0.4,0.7455,0.0272,0.1023,0.0087,0.0046,0.2542,0.4297,0.0973,0.2459207459,0.7540792541
2016-01-02,University of Bridgeport,Private,Connecticut,New England,0.5177,926,48586,7516,32026,2897,0.6438,0.2358,0.3593,0.1843,0.0349,0.1609,0.4853,0.3403,0.3217,0.4487554905,0.5512445095
2016-01-02,Central Connecticut State University,Public,Connecticut,New England,0.5867,1011,22229,9118,48028,9559,0.4668,0.6455,0.1163,0.1333,0.0376,0.0134,0.3533,0.5732,0.1953,0.3926274122,0.6073725878
2016-01-02,Connecticut College,Private,Connecticut,New England,0.3997,,62895,9833,93512,1854,0.6251,0.706,0.0378,0.0868,0.0437,0.062,0.1442,0.8327,0.0162,0.1316872428,0.8683127572
2016-01-02,University of Connecticut,Public,Connecticut,New England,0.5317,1250,28016,12269,71297,18451,0.4988,0.606,0.0544,0.088,0.102,0.0537,0.212,0.8309,0.0308,0.2612147177,0.7387852823
2016-01-02,Eastern Connecticut State University,Public,Connecticut,New England,0.6356,,23149,8745,66435,4767,0.5429,0.6662,0.0749,0.1001,0.0258,0.0117,0.2967,0.5635,0.1071,0.322537112,0.677462888
2016-01-02,Fairfield University,Private,Connecticut,New England,0.6497,,59016,10537,114532,3863,0.6011,0.7616,0.0236,0.0738,0.021,0.0246,0.1261,0.816,0.0474,0.1686650679,0.8313349321
2016-01-02,University of Hartford,Private,Connecticut,New England,0.6351,1050,50380,7624,68634,5028,0.5068,0.5567,0.1579,0.1177,0.031,0.0609,0.2837,0.5634,0.0965,0.2714587738,0.7285412262
2016-01-02,Mitchell College,Private,Connecticut,New England,0.737,,45490,7005,52198.5,659,0.4401,0.61,0.1487,0.1229,0.0137,0.0197,0.3715,0.417,0.0941,0.3890577508,0.6109422492
2016-01-02,University of New Haven,Private,Connecticut,New England,0.8212,1066,50620,9622,75125,4942,0.496,0.5931,0.0943,0.1068,0.0263,0.0822,0.2579,0.5415,0.0906,0.2890625,0.7109375
2016-01-02,Post University,Private,Connecticut,New England,0.8113,893,40860,6109,16619,6170,0.6024,0.3959,0.2105,0.0682,0.0112,0.0023,0.4857,0.2986,0.7581,0.5663546256,0.4336453744
2016-01-02,Quinnipiac University,Private,Connecticut,New England,0.7371,1095,56764,10796,104877,6931,0.609,0.7661,0.0483,0.0864,0.0284,0.0229,0.161,0.7579,0.0344,0.204248975,0.795751025
2016-01-02,Sacred Heart University,Private,Connecticut,New England,0.5897,,53242,8667,102047,5109,0.641,0.7091,0.0388,0.0846,0.0227,0.0121,0.1837,0.6351,0.1226,0.2551064754,0.7448935246
2016-01-02,University of Saint Joseph,Private,Connecticut,New England,0.9268,932,46109,8002,43490,904,0.979,0.5354,0.1615,0.1748,0.042,0.0044,0.3566,0.5543,0.2385,0.4307992203,0.5692007797
