id,name,step,ego
78390F,Ryoshoku Ltd,2,NYK Line
48600J,Kato Sangyo Co Ltd,2,NYK Line
88888T,Tokan Co Ltd,2,NYK Line
356602,Freemarkets Inc,2,NYK Line
46665L,JSAT Corp,2,NYK Line
48370B,Kandenko Co Ltd,2,NYK Line
98459K,Yamatake Corp,2,NYK Line
29609T,Escrow.com,2,NYK Line
865601,Sumitomo Bank Ltd,2,NYK Line
889107,TEPCO,1,NYK Line
458140,Intel Corp,2,NYK Line
484602,KEPCO,2,NYK Line
171263,Chubu Electric Power Co Inc,2,NYK Line
65390Y,Nihon Unisys Ltd,2,NYK Line
97264Q,Winbond Electronics Corp,2,NYK Line
043385,Asahi Bank Ltd,2,NYK Line
23391Q,Dai-Tokyo Fire & Marine Ins Co,2,NYK Line
79604L,Samsung Electro-Mechanics Co,2,NYK Line
793774,Sakura Bank Ltd,2,NYK Line
J12075,Denso Corp,2,NYK Line
71950W,Pia Corp,2,NYK Line
501556,KYOCERA Corp,2,NYK Line
J89322,Toppan Printing Co Ltd,2,NYK Line
Y74002,Saha Pathana Inter-Holding PCL,2,NYK Line
824550,Shin Corp PCL,2,NYK Line
28255W,Eiken Chemical Co Ltd,2,NYK Line
483111,Kajima Corp,2,NYK Line
67420F,Obayashi Corp,2,NYK Line
82455E,Shimizu Corp,2,NYK Line
741379,Preview Systems Inc,2,NYK Line
097023,Boeing Co,2,NYK Line
50576V,e-LogiT,2,NYK Line
47102V,Japan Electronic Computer Co,2,NYK Line
58546Y,Melco Inc,2,NYK Line
84611N,Space Communications Corp,2,NYK Line
171271,Chugoku Electric Power Co Inc,2,NYK Line
47109N,JRC,2,NYK Line
000937,ABN-AMRO Holding NV,2,NYK Line
60306H,Minolta Co Ltd,2,NYK Line
57685P,MatrixOne Inc,2,NYK Line
98211E,WOWOW Inc,2,NYK Line
606816,Mitsubishi Tokyo Financial Grp,2,NYK Line
86575Y,Sumitomo Mitsui Banking Corp,2,NYK Line
369604,GE,2,NYK Line
28489Q,Electric Power Dvlp Co Ltd,2,NYK Line
88928Y,Tokyo Engineering University,2,NYK Line
865625,Sumitomo Trust & Bkg Co Ltd,2,NYK Line
05858H,Ballard Power Systems Inc,2,NYK Line
82266W,Shell Hydrogen,2,NYK Line
95751D,Westcoast Energy Inc,2,NYK Line
055617,BOC Group PLC,2,NYK Line
05798Z,BASF Venture Capital GmbH,2,NYK Line
89251V,TradeCard Inc,2,NYK Line
93402J,Warburg Pincus LLC,2,NYK Line
285039,EDF SA,2,NYK Line
45662V,Inet Technologies Inc,2,NYK Line
88875F,Tivoli Systems Japan Inc,2,NYK Line
81602P,Seiko Instruments Inc,2,NYK Line
04967A,Atomsystem Corp,2,NYK Line
98917V,Zet Project Corp,2,NYK Line
98740B,Yoshimoto Kogyo Co Ltd,2,NYK Line
69399J,POET Software Corporation,2,NYK Line
36983Z,GE Yokogawa Medical Systems,2,NYK Line
09951C,Borusan Holding AS,2,NYK Line
90326F,USS Co Ltd,2,NYK Line
459200,IBM Corp,2,NYK Line
17493N,Chiyoda Corporation,2,NYK Line
48242W,KBR Inc,2,NYK Line
87149Y,Symbian Ltd,2,NYK Line
J54841,Nippon Mitsubishi Oil Corp,2,NYK Line
43355J,Hiroshima Gas Co Ltd,2,NYK Line
35961Q,Fuji Television Network Inc,2,NYK Line
88910A,TBS,2,NYK Line
04340A,Asahi Broadcasting Corp,2,NYK Line
256159,Documentum Inc,2,NYK Line
G1150G,Accenture Ltd,2,NYK Line
379549,Globe Telecom Inc,2,NYK Line
56059P,Mainichi Broadcasting System,2,NYK Line
865617,Sumitomo Electric Industries,2,NYK Line
718507,Phillips Petroleum Co Inc,2,NYK Line
65457H,Nippon Kasei Chemical Co Ltd,2,NYK Line
35990V,Fujitsu Research Institute,2,NYK Line
892314,Toyobo Co Ltd,2,NYK Line
89220V,Toyo Gene Analysis Co,2,NYK Line
62886E,NCR Corp,2,NYK Line
031652,Amkor Technology Inc,2,NYK Line
48203R,Juniper Networks Inc,2,NYK Line
251566,Deutsche Telekom AG,2,NYK Line
57675L,Matsushita Electric Co,2,NYK Line
45776A,III,2,NYK Line
62909E,NGK Insulators Ltd,2,NYK Line
45434A,Indian Rayon & Industries Ltd,2,NYK Line
629248,NMS Communications Corp,2,NYK Line
79632E,Sampa Kogyo KK,2,NYK Line
07717Q,BNBM PLC,2,NYK Line
654619,Nippon Steel Corp,2,NYK Line
285661,Electronic Data Systems Corp,2,NYK Line
15232T,Central American Communication,2,NYK Line
007903,Advanced Micro Devices Inc,2,NYK Line
50396Y,Korala Associates Ltd,2,NYK Line
47126E,Japan Telecom Holdings Co Ltd,2,NYK Line
83567N,Sony Commun Network Corp,2,NYK Line
02319A,AmberWave Systems Corp,2,NYK Line
19244C,Cognos Inc,2,NYK Line
147618,Casio Computer Co Ltd,2,NYK Line
58424J,Mediabolic Inc,2,NYK Line
756577,Red Hat Inc,2,NYK Line
46692Q,i2 Technologies Japan Inc,2,NYK Line
09984A,Borland (Japan) Co Ltd,2,NYK Line
82491R,Shobunsha Publications Inc,2,NYK Line
00736Y,Advanced Media Inc,2,NYK Line
654902,Nokia Oyj,2,NYK Line
23500T,DDI Pocket Inc,2,NYK Line
59099F,Metal One Corp,2,NYK Line
62867Y,NC Network Co Ltd,2,NYK Line
82629L,Siemens Business Services GmbH,2,NYK Line
609842,Monolithic System Tech Inc,2,NYK Line
422806,HEICO Corp,2,NYK Line
866810,Sun Microsystems Inc,2,NYK Line
826197,Siemens AG,2,NYK Line
872351,TDK Corp,2,NYK Line
87160Y,Synplicity Inc,2,NYK Line
17275R,Cisco Systems Inc,2,NYK Line
85214Q,Staccato Communications Inc,2,NYK Line
83402U,Software AG,2,NYK Line
54343N,Lonisson Communications Corp,2,NYK Line
88164L,Tessera Technologies Inc,2,NYK Line
99079R,Zoegene Corp,2,NYK Line
81602J,Seiko Epson Corp,2,NYK Line
26175J,Dresser Wayne Inc,2,NYK Line
670006,Novell Inc,2,NYK Line
94767L,WebEx Communications Inc,2,NYK Line
359556,Fuji Heavy Industries Ltd,2,NYK Line
21926Z,Cornice Inc,2,NYK Line
578785,Mazda Motor Corp,2,NYK Line
29074L,Telefonica Intl Whl Svcs,2,NYK Line
45094E,IDS Scheer Inc,2,NYK Line
98589Z,Yokogawa Electric Corp,2,NYK Line
89331M,TransDigital Co Ltd,2,NYK Line
60681T,Mitsui & Co(USA)Inc,2,NYK Line
76771W,RiskWatch Inc,2,NYK Line
98548X,Yamato Holdings Co Ltd,1,NYK Line
76666J,Riken Technos Corp,2,NYK Line
60679W,Mitsubishi International Corp,2,NYK Line
88912X,Tokyo Institute of Technology,2,NYK Line
35960Y,Fujitsu Laboratories Ltd,2,NYK Line
00762U,Advantest Corp,2,NYK Line
89405T,TTK,2,NYK Line
76002J,Renesas Technology Corp,2,NYK Line
83594Z,Sony Ericsson Mobile Commun,2,NYK Line
J44024,Mitsubishi Materials Corp,2,NYK Line
36137F,Furuya Metal Co Ltd,2,NYK Line
36331M,GS Yuasa Corp,2,NYK Line
J44131,Mitsubishi Motors Corp,2,NYK Line
654619,Nippon Steel Corp,1,NYK Line
J4881U,NEC Electronics Corp,2,NYK Line
06688E,Baosteel Group Corp,2,NYK Line
03937E,ArcelorMittal SA,2,NYK Line
24827W,Denali Software Inc,2,NYK Line
693483,POSCO Co Ltd,2,NYK Line
92671X,VNPT,2,NYK Line
28241H,Egypt Kuwait Holding Co SAE,2,NYK Line
865621,Sumitomo Metal Industries Ltd,2,NYK Line
749561,RHJ International SA,2,NYK Line
65536Y,NRI,2,NYK Line
68287V,ONStor Inc,2,NYK Line
48190L,Jurong Tech Industrial Corp,2,NYK Line
71654V,Petrobras,2,NYK Line
29114R,mixi Inc,2,NYK Line
71690Q,PDVSA,2,NYK Line
37676W,Galp Energia SGPS SA,2,NYK Line
29566M,Enarsa,2,NYK Line
499890,Kobe Steel Ltd,2,NYK Line
03898E,Areva NP SAS,2,NYK Line
81972C,Shanghai Jiushi Corp,2,NYK Line
82239P,Shanghai Kingkong Invest Co,2,NYK Line
294821,Telefonaktiebolaget LM,2,NYK Line
65756H,Nokia Siemens Networks Oy,2,NYK Line
60631X,Mitsubishi Auto Leasing Corp,2,NYK Line
38503G,EGAT,2,NYK Line
75404K,Ratchaburi Elec Generating,2,NYK Line
J75390,Showa Shell Sekiyu KK,2,NYK Line
37292P,GEO Corp,2,NYK Line
Y8547N,Tata Steel Ltd,2,NYK Line
103043,Bowne & Co Inc,2,NYK Line
09625O,BlueScope Steel Ltd,2,NYK Line
60684B,Mitsui OSK Lines Ltd,1,NYK Line
465717,Itochu Corp,1,NYK Line
92689M,Vietnam National Shipping Line,2,NYK Line
92689M,Vietnam National Shipping Line,1,NYK Line
559222,Magna International Inc,2,NYK Line
29258N,Endesa SA,2,NYK Line
78888Y,SPB Software Inc,2,NYK Line
15488M,Lentuo International Inc,2,NYK Line
98264A,WISCO,2,NYK Line
47147Z,JOGMEC,2,NYK Line
26227W,Drummond Co Inc,2,NYK Line
79027C,SAS Institute Japan Co Ltd,2,NYK Line
J44046,Mitsubishi Chemical Holdings,2,NYK Line
796050,Samsung Electronics Co Ltd,2,NYK Line
J6354Y,Panasonic Corp,2,NYK Line
44867Y,Itochu Logistics Corp,2,NYK Line
0A9186,ITOCHU India Pvt Ltd,2,NYK Line
70066Q,Parekh Integrated Svcs Pvt Ltd,2,NYK Line
01832V,Al Ghurair Iron & Steel LLC,2,NYK Line
69795M,Pan-United Industries Pte Ltd,2,NYK Line
47643P,Itochu Singapore Pte Ltd,2,NYK Line
903460,Ube Industries Ltd,2,NYK Line
23380Z,Daido Steel Co Ltd,2,NYK Line
608753,Molycorp Inc,2,NYK Line
87656P,Tata Consultancy Services Ltd,2,NYK Line
70263W,Pasona Group Inc,2,NYK Line
13239N,CALBEE Inc,2,NYK Line
57593R,Master Kong Instant Foods,2,NYK Line
57726N,MasterControl Inc,2,NYK Line
71691W,PETRONAS,2,NYK Line
Y7150W,PTT Global Chemical PCL,2,NYK Line
35960C,Fujitsu Semiconductor Ltd,2,NYK Line
78230P,SPT & SC Investment Co Ltd,2,NYK Line
0A1752,SIAL CVS Retailers Inc,2,NYK Line
J13398,FamilyMart Co Ltd,2,NYK Line
J15477,Fuji Media Holdings Inc,2,NYK Line
29187Q,EN+ Group Ltd,2,NYK Line
27071L,ETA Ascon Group,2,NYK Line
60718J,Mitsubishi Elec Bldg Tech-Svc,2,NYK Line
984332,Yahoo! Inc,0,Yahoo! Inc
345370,Ford Motor Co,1,Yahoo! Inc
83488W,Softbank Venture Korea Co,1,Yahoo! Inc
640933,"NetBank Inc,Alpharetta,GA",1,Yahoo! Inc
16867R,Chifeng Wanshun Foods Products,1,Yahoo! Inc
796050,Samsung Electronics Co Ltd,1,Yahoo! Inc
68389X,Oracle Corp,2,Yahoo! Inc
885535,3Com Corp,2,Yahoo! Inc
89627E,Trilogy Software Inc,2,Yahoo! Inc
370442,General Motors Corp,2,Yahoo! Inc
D1668R,DaimlerChrysler AG,2,Yahoo! Inc
759673,Renault SA,2,Yahoo! Inc
654743,Nissan Motor Co Ltd,2,Yahoo! Inc
200693,Commerce One Inc,2,Yahoo! Inc
24270Y,Dearyou,1,Yahoo! Inc
64108N,Net2Phone Inc,2,Yahoo! Inc
578785,Mazda Motor Corp,2,Yahoo! Inc
928856,AB Volvo,2,Yahoo! Inc
17063K,Chosun Computer Centre,2,Yahoo! Inc
852061,Sprint Nextel Corp,2,Yahoo! Inc
02364J,America Online Inc,2,Yahoo! Inc
934426,Warner Brothers Inc,2,Yahoo! Inc
49972P,Korean Computer Center,2,Yahoo! Inc
713448,PepsiCo Inc,1,Yahoo! Inc
Y49975,Korea Thrunet Co,2,Yahoo! Inc
42834H,HeyAnita Korea Inc,2,Yahoo! Inc
89627R,Trigem Ventures,2,Yahoo! Inc
63084K,Naray Mobile Telecommunication,2,Yahoo! Inc
82568P,Shutterfly Inc,1,Yahoo! Inc
37191X,Geo Interactive Media Group,2,Yahoo! Inc
68389F,Optrex Corp,2,Yahoo! Inc
891493,Toshiba Corp,2,Yahoo! Inc
88906Y,Tokai Rubber Industries Ltd,2,Yahoo! Inc
45948E,Insurance.com,2,Yahoo! Inc
594918,Microsoft Corp,2,Yahoo! Inc
404429,HA-LO Industries Inc,2,Yahoo! Inc
747525,Qualcomm Inc,2,Yahoo! Inc
03072H,Ameritrade Holding Corp,2,Yahoo! Inc
89138Q,Toshiba Imaging Systems,2,Yahoo! Inc
247025,Dell Computer Corp,2,Yahoo! Inc
28141K,Edoftnet Co,2,Yahoo! Inc
53565Z,Lineo Inc,2,Yahoo! Inc
79576K,Samsung Electro-Mechanics Co,2,Yahoo! Inc
63613I,NFL,1,Yahoo! Inc
65468K,Nippon Broadcasting System,1,Yahoo! Inc
69285X,PA Co Ltd,1,Yahoo! Inc
46271L,Irma A/S,2,Yahoo! Inc
25265Q,Diamond Inc,2,Yahoo! Inc
46271L,Irma A/S,1,Yahoo! Inc
25265Q,Diamond Inc,1,Yahoo! Inc
50037Z,KTF Co Ltd,2,Yahoo! Inc
50318Z,Korea Telecom M.com,2,Yahoo! Inc
98437L,Yahoo! Korea Corp,2,Yahoo! Inc
45968Q,Iroonet Co Ltd,2,Yahoo! Inc
077852,Bell & Howell Co,2,Yahoo! Inc
16310H,Cheil Communications Inc,2,Yahoo! Inc
31984R,FCB Worldwide,2,Yahoo! Inc
67570L,Octal TV(Novabase),2,Yahoo! Inc
26796F,EA.com,2,Yahoo! Inc
G1150G,Accenture Ltd,1,Yahoo! Inc
00184A,AOL Time Warner Inc,1,Yahoo! Inc
835699,Sony Corp,2,Yahoo! Inc
59493Z,MSN,2,Yahoo! Inc
92851S,Vivendi Universal SA,2,Yahoo! Inc
835699,Sony Corp,1,Yahoo! Inc
59493Z,MSN,1,Yahoo! Inc
92851S,Vivendi Universal SA,1,Yahoo! Inc
458140,Intel Corp,2,Yahoo! Inc
83571N,Sony Marketing Inc,2,Yahoo! Inc
46684N,Itochu Techno-Science Corp,2,Yahoo! Inc
22940X,CTC Technology,2,Yahoo! Inc
92367P,Verizon Wireless Capital LLC,1,Yahoo! Inc
88633U,Ticketmaster Group Inc,2,Yahoo! Inc
04988P,AT&T Wireless Group,2,Yahoo! Inc
17275R,Cisco Systems Inc,2,Yahoo! Inc
08589Q,Bertelsmann AG,2,Yahoo! Inc
26870L,EMI Grp Netherlands(EMI PLC),2,Yahoo! Inc
75605L,RealNetworks Inc,2,Yahoo! Inc
38372X,Government of Queensland,2,Yahoo! Inc
74123L,Pressplay,1,Yahoo! Inc
803054,SAP AG,1,Yahoo! Inc
29412P,E-Plus Mobilfunk Gmbh,2,Yahoo! Inc
05735C,BZS Gesellschaft fur Zahlungss,2,Yahoo! Inc
57665E,Materna GmbH Information &,2,Yahoo! Inc
94768C,webMethods Inc,2,Yahoo! Inc
545735,Loudcloud Inc,2,Yahoo! Inc
J59399,NTT DOCOMO Inc,2,Yahoo! Inc
68396W,Oracle Corp Japan,2,Yahoo! Inc
52886P,Lexar Media Inc,2,Yahoo! Inc
294821,Telefonaktiebolaget LM,2,Yahoo! Inc
91347P,Universal Display Corp,2,Yahoo! Inc
65248E,News Corp,2,Yahoo! Inc
83570C,Sony Electronics Inc,2,Yahoo! Inc
29875U,Eurocopter SAS,2,Yahoo! Inc
48635A,Kawasho Corp,2,Yahoo! Inc
064057,"Bank of New York Co Inc,NY",2,Yahoo! Inc
204493,Compaq Computer Corp,2,Yahoo! Inc
007974,Advent Software Inc,2,Yahoo! Inc
26957V,eLSG.SKyChefs,2,Yahoo! Inc
750438,RadioShack Corp,2,Yahoo! Inc
91154D,US Air Force,2,Yahoo! Inc
204932,CompUSA Inc,2,Yahoo! Inc
095698,Blue Martini Software Inc,2,Yahoo! Inc
00672R,Addvalue Technologies Ltd,2,Yahoo! Inc
909279,United Airlines Inc,2,Yahoo! Inc
83570P,Sony Computer Ent Inc,2,Yahoo! Inc
606827,Mitsui & Co Ltd,2,Yahoo! Inc
65416Y,Nikkei Business Publications,2,Yahoo! Inc
928615,VoiceStream Wireless Corp,2,Yahoo! Inc
94769M,WebMD Corp,2,Yahoo! Inc
00714M,Ahmed bin Khalaf Al Otaiba Grp,2,Yahoo! Inc
92332L,Verizon Information Services,2,Yahoo! Inc
52464P,Legend Holdings Ltd,2,Yahoo! Inc
619908,Motient Corp,1,Yahoo! Inc
760975,Research In Motion Ltd,1,Yahoo! Inc
17283R,Cingular Interactive LP,2,Yahoo! Inc
045327,Aspen Technology Inc,2,Yahoo! Inc
204912,Computer Assoc Intl Inc,2,Yahoo! Inc
060505,Bank of America Corp,2,Yahoo! Inc
05332U,Autotrader.com Inc,2,Yahoo! Inc
12490K,CBS Corp,2,Yahoo! Inc
848934,SportsLine.com Inc,2,Yahoo! Inc
500472,Koninklijke Philips,2,Yahoo! Inc
38023L,Go Fly Ltd,1,Yahoo! Inc
53220X,Lifetime Television,2,Yahoo! Inc
62473M,MP3.COM Inc,2,Yahoo! Inc
023135,Amazon.com Inc,2,Yahoo! Inc
749121,Qwest Commun Intl Inc,2,Yahoo! Inc
83569Z,Sony Corp of America,1,Yahoo! Inc
24902Q,Dentsu Inc,2,Yahoo! Inc
56080W,Major League Baseball Advanced,2,Yahoo! Inc
278642,eBay Inc,2,Yahoo! Inc
59178Q,Metro-Goldwyn-Mayer Studios,2,Yahoo! Inc
69931T,Paramount Pictures Corp,2,Yahoo! Inc
83569B,Sony Pictures Ent Inc,2,Yahoo! Inc
91393L,Universal Studios Inc,2,Yahoo! Inc
654902,Nokia Oyj,2,Yahoo! Inc
60725Z,Mobile Interactive Gateway A/S,2,Yahoo! Inc
59511K,Micronas GmbH,2,Yahoo! Inc
59069X,Mesiniaga Bhd,2,Yahoo! Inc
428236,Hewlett Packard Co,2,Yahoo! Inc
82619M,Siemens Information Systems,2,Yahoo! Inc
92978W,VIVA Media AG,2,Yahoo! Inc
894065,TranSwitch Corp,2,Yahoo! Inc
91324P,UnitedHealth Group Inc,2,Yahoo! Inc
58931V,Merck-Medco,2,Yahoo! Inc
12416L,NTT Communications Corp,2,Yahoo! Inc
81602P,Seiko Instruments Inc,2,Yahoo! Inc
04967A,Atomsystem Corp,2,Yahoo! Inc
98917V,Zet Project Corp,2,Yahoo! Inc
63613H,NHL,2,Yahoo! Inc
81816X,Serome Technology Inc,2,Yahoo! Inc
49359Z,China Kejian Co Ltd,2,Yahoo! Inc
82337P,Shenzhen Zhixiong Electn Co,2,Yahoo! Inc
81922K,Shanghai Lianhe Invest Co Ltd,2,Yahoo! Inc
11047N,Britney Spears,2,Yahoo! Inc
87254U,TMI Communications & Co LP,2,Yahoo! Inc
24483X,Dejima Inc,2,Yahoo! Inc
36866W,Gemstar-TV Guide Intl Inc,2,Yahoo! Inc
053499,Avaya Inc,2,Yahoo! Inc
55383E,MSNBC,2,Yahoo! Inc
04365M,ABB Asea Brown Boveri Ltd,2,Yahoo! Inc
12121P,Burger King Corp,2,Yahoo! Inc
40031W,Guangdong Cable TV Networks,2,Yahoo! Inc
00808V,Aether Systems Inc,2,Yahoo! Inc
576879,Matsushita Electric Industrial,2,Yahoo! Inc
45662N,Infineon Technologies AG,2,Yahoo! Inc
78387G,SBC Communications Inc,1,Yahoo! Inc
88633M,Tickets.com Inc,2,Yahoo! Inc
80105K,Sanrio Co Ltd,2,Yahoo! Inc
07742E,Beijing Orient Electn Grp Co,2,Yahoo! Inc
449130,Hynix Semiconductor Inc,2,Yahoo! Inc
61168P,Monster.com,2,Yahoo! Inc
81984H,Shanghai Bell Co Ltd,2,Yahoo! Inc
05439K,BPi Communications-Billboard,2,Yahoo! Inc
780008,Roxio Inc,2,Yahoo! Inc
741503,priceline.com Inc,2,Yahoo! Inc
205862,Comverse Technology Inc,2,Yahoo! Inc
68272J,OneSource Information Services,2,Yahoo! Inc
025816,American Express Co,2,Yahoo! Inc
654624,NTT,2,Yahoo! Inc
35961Q,Fuji Television Network Inc,2,Yahoo! Inc
88910A,TBS,2,Yahoo! Inc
04340A,Asahi Broadcasting Corp,2,Yahoo! Inc
62869P,NTT East Corp,2,Yahoo! Inc
63020F,NTT West Corp,2,Yahoo! Inc
62942Q,NTT Data Corp,2,Yahoo! Inc
83096K,SKY Perfect Communications Inc,2,Yahoo! Inc
629050,NEC Corp,2,Yahoo! Inc
63486H,NBA,2,Yahoo! Inc
12328X,Business Objects SA,2,Yahoo! Inc
87157Z,TVT Records,2,Yahoo! Inc
58572Z,MediaUnbound,2,Yahoo! Inc
05590Z,BMI Inc,2,Yahoo! Inc
359590,Fujitsu Ltd,2,Yahoo! Inc
34432Y,Followap Inc,2,Yahoo! Inc
34682Z,FT Knowledge,2,Yahoo! Inc
45353H,Indeliq Inc,2,Yahoo! Inc
63822D,National Transcommunications,2,Yahoo! Inc
459200,IBM Corp,2,Yahoo! Inc
78440P,SK Telecom Co Ltd,2,Yahoo! Inc
75978R,Renault-Samsung Motors,2,Yahoo! Inc
530129,Liberate Technologies,2,Yahoo! Inc
774347,Rockwell International Corp,2,Yahoo! Inc
16732R,Chicago Cubs,2,Yahoo! Inc
052769,Autodesk Inc,2,Yahoo! Inc
073325,BEA Systems Inc,2,Yahoo! Inc
866810,Sun Microsystems Inc,1,Yahoo! Inc
749719,RSA Security Inc,2,Yahoo! Inc
867363,SunGard Data Systems Inc,2,Yahoo! Inc
87969N,Telstra Corp Ltd,2,Yahoo! Inc
893953,Travelocity.com LP,1,Yahoo! Inc
903844,Ulticom Inc,2,Yahoo! Inc
87929J,TeleCommunication Systems Inc,2,Yahoo! Inc
67622M,OfficeMax Inc,2,Yahoo! Inc
433578,Hitachi Ltd,2,Yahoo! Inc
606776,Mitsubishi Electric Corp,2,Yahoo! Inc
57675L,Matsushita Electric Co,2,Yahoo! Inc
819882,Sharp Corp,2,Yahoo! Inc
803038,Sanyo Electric Co Ltd,2,Yahoo! Inc
J65328,ROHM Co Ltd,2,Yahoo! Inc
678492,Oki Electric Industry Co Ltd,2,Yahoo! Inc
268648,EMC Corp,2,Yahoo! Inc
001957,AT&T Corp,2,Yahoo! Inc
11060C,BC Hydro,2,Yahoo! Inc
741503,priceline.com Inc,1,Yahoo! Inc
149123,Caterpillar Inc,2,Yahoo! Inc
92567E,Vibe/Spin Ventures LLC,1,Yahoo! Inc
84909V,Spontaneous Technology,2,Yahoo! Inc
68400K,Oracle Systems Korea Ltd,2,Yahoo! Inc
36177W,GGS Information Services,2,Yahoo! Inc
81919L,Shanghai Tap Water Co,2,Yahoo! Inc
007924,Aegon NV,2,Yahoo! Inc
83627P,Source Medical Solutions Inc,2,Yahoo! Inc
81918L,Shanghai High Definition,2,Yahoo! Inc
293848,Entrust Inc,2,Yahoo! Inc
456788,Infosys Technologies Ltd,2,Yahoo! Inc
45614H,Industrial & Financial Systems,2,Yahoo! Inc
263534,DuPont,2,Yahoo! Inc
41174Y,Han Intl Consulting Co Ltd,2,Yahoo! Inc
82551Y,Shubert Ticketing Services,2,Yahoo! Inc
04658T,Asustek Computer Inc,2,Yahoo! Inc
20470V,Compal Electronics Inc,2,Yahoo! Inc
32055P,First Intl Computer Inc,2,Yahoo! Inc
37518K,Gigabyte Technology Co Ltd,2,Yahoo! Inc
Y36861,Hon Hai Precision Industry Co,2,Yahoo! Inc
50193T,LG Group Ltd,2,Yahoo! Inc
59486N,Micro-Star International Co,2,Yahoo! Inc
60650H,MiTAC International Corp,2,Yahoo! Inc
74770K,RPM Radar,2,Yahoo! Inc
74762X,Quanta Computer Inc,2,Yahoo! Inc
97737Q,Wistron Corp,2,Yahoo! Inc
46142C,Inventec Corp,2,Yahoo! Inc
20856P,Consilient Technologies Corp,2,Yahoo! Inc
06118Q,Bank of China,2,Yahoo! Inc
82009J,SVA Electron Co Ltd,2,Yahoo! Inc
549463,Lucent Technologies Inc,2,Yahoo! Inc
646465,New Line Cinema Corp,2,Yahoo! Inc
169426,China Telecom Corp Ltd,2,Yahoo! Inc
07760M,Beijing Capital Group Co Ltd,2,Yahoo! Inc
07766Y,Beijing Wanhai Tech Co Ltd,2,Yahoo! Inc
80004C,SanDisk Corp,2,Yahoo! Inc
69365L,Telkom,2,Yahoo! Inc
82010M,Datang Mobile Commun Equip Co,2,Yahoo! Inc
98470P,Ximian Inc,2,Yahoo! Inc
301973,Extended Systems Inc,2,Yahoo! Inc
49178Q,Kenwood Corp,2,Yahoo! Inc
723645,Pioneer Corp,2,Yahoo! Inc
87102Y,Swisscom Mobile AG,2,Yahoo! Inc
85491P,StarHub Pte Ltd,2,Yahoo! Inc
83327R,Soluziona,2,Yahoo! Inc
52602Q,LendingTree Inc,2,Yahoo! Inc
86747Z,SunGard Availability Services,2,Yahoo! Inc
750917,Rambus Inc,2,Yahoo! Inc
82708H,Silicon Integrated Sys Corp,2,Yahoo! Inc
835460,Sonic Solutions,2,Yahoo! Inc
90329H,USA Network,1,Yahoo! Inc
000375,ABB Ltd,2,Yahoo! Inc
95687C,Visa International,2,Yahoo! Inc
85528P,Starent Networks Corp,2,Yahoo! Inc
45706Z,IDA,2,Yahoo! Inc
119010,Budgethotels Network Inc,2,Yahoo! Inc
N07059,ASML Holding NV,2,Yahoo! Inc
20474C,Comptel Oyj,2,Yahoo! Inc
97729T,WISeKey SA,2,Yahoo! Inc
671802,Oak Technology Inc,2,Yahoo! Inc
871503,Symantec Corp,2,Yahoo! Inc
48188E,Jungo Software Technologies,2,Yahoo! Inc
87149Y,Symbian Ltd,2,Yahoo! Inc
736126,Portal Software Inc,2,Yahoo! Inc
892331,Toyota Motor Corp,2,Yahoo! Inc
61684V,JP Mobile Inc,2,Yahoo! Inc
697154,PalmSource Inc,2,Yahoo! Inc
25195C,T-Mobile USA Inc,2,Yahoo! Inc
669956,Notify Technology Corp,2,Yahoo! Inc
91188A,US Financial Services Inc,2,Yahoo! Inc
20030N,Comcast Corp,2,Yahoo! Inc
90403V,Ucentric Systems,2,Yahoo! Inc
83173Y,Smart Communications Inc,2,Yahoo! Inc
756577,Red Hat Inc,2,Yahoo! Inc
53634X,Liquidmetal Technologies,2,Yahoo! Inc
177376,Citrix Systems Inc,2,Yahoo! Inc
83197J,SmartSignal Corp,2,Yahoo! Inc
008190,Affiliated Computer Svcs Inc,2,Yahoo! Inc
46576F,iTouch PLC,2,Yahoo! Inc
05577E,BT Group PLC,1,Yahoo! Inc
88512L,Thomson Financial Inc,2,Yahoo! Inc
00724F,Adobe Systems Inc,2,Yahoo! Inc
27874N,Echelon Corp,2,Yahoo! Inc
64120L,Network Appliance Inc,2,Yahoo! Inc
98462M,Yamaha Corp,2,Yahoo! Inc
62461V,Moviso LLC,2,Yahoo! Inc
94362M,Waveset Technologies Inc,2,Yahoo! Inc
10918V,Brightmail Inc,2,Yahoo! Inc
25186X,T-Mobile International AG,2,Yahoo! Inc
278762,EchoStar Communications Corp,2,Yahoo! Inc
78548J,SuSE Linux AG,2,Yahoo! Inc
255875,Dixons Group PLC,2,Yahoo! Inc
141684,CareerBuilder Inc,2,Yahoo! Inc
16133R,Chartered Semiconductor Mnfg,2,Yahoo! Inc
077701,Belgacom SA,2,Yahoo! Inc
87927W,Telecom Italia SpA,2,Yahoo! Inc
87097P,T-Com,2,Yahoo! Inc
82045Z,Shanghai United Cinema Line,2,Yahoo! Inc
46588H,iVillage Inc,2,Yahoo! Inc
76132M,Reuters Group PLC,2,Yahoo! Inc
98902Y,Ztango Inc,2,Yahoo! Inc
82328J,ZTE Corp,2,Yahoo! Inc
16945R,China Unicom(Hong Kong)Ltd,2,Yahoo! Inc
07778F,Beijing ZRRT Commun Tech Co,2,Yahoo! Inc
92992A,VoiceGenie Technologies Inc,2,Yahoo! Inc
02912Y,Amer Prodn & Inventory Control,2,Yahoo! Inc
