source,target,sourceID,targetID,startDate,ego
65,11,J78529,370442,03/06/01,Ford Motor Co
149,78,45770Q,88906Y,03/15/01,Ford Motor Co
33,80,852061,866810,03/16/01,Ford Motor Co
1,150,984332,92367P,03/20/01,Ford Motor Co
151,6,421924,68389X,03/27/01,Ford Motor Co
70,6,62855J,68389X,04/04/01,Ford Motor Co
6,69,68389X,433578,04/04/01,Ford Motor Co
6,152,68389X,78594X,04/04/01,Ford Motor Co
1,153,984332,74123L,04/05/01,Ford Motor Co
1,25,984332,803054,04/05/01,Ford Motor Co
154,6,891493,68389X,04/10/01,Ford Motor Co
6,138,68389X,G1150G,04/10/01,Ford Motor Co
155,0,94768C,345370,04/14/01,Ford Motor Co
50,1,713448,984332,04/17/01,Ford Motor Co
156,6,05323R,68389X,04/18/01,Ford Motor Co
11,157,370442,56290Z,04/23/01,Ford Motor Co
158,19,17284X,200693,04/25/01,Ford Motor Co
155,159,94768C,91739Y,04/25/01,Ford Motor Co
160,90,34528A,747525,05/01/01,Ford Motor Co
161,155,428236,94768C,05/01/01,Ford Motor Co
162,90,32055P,747525,05/02/01,Ford Motor Co
6,163,68389X,00349K,05/22/01,Ford Motor Co
164,6,98165T,68389X,05/22/01,Ford Motor Co
155,165,94768C,48265R,05/30/01,Ford Motor Co
11,166,370442,37008C,06/14/01,Ford Motor Co
1,167,984332,619908,06/21/01,Ford Motor Co
1,168,984332,760975,06/21/01,Ford Motor Co
147,11,05453R,370442,06/27/01,Ford Motor Co
169,6,565105,68389X,07/02/01,Ford Motor Co
170,0,05332U,345370,07/11/01,Ford Motor Co
171,6,97415P,68389X,07/12/01,Ford Motor Co
1,172,984332,38023L,07/12/01,Ford Motor Co
6,173,68389X,00524H,07/23/01,Ford Motor Co
6,174,68389X,364760,07/23/01,Ford Motor Co
1,175,984332,83569Z,08/01/01,Ford Motor Co
176,11,606776,370442,08/03/01,Ford Motor Co
177,11,74246N,370442,08/04/01,Ford Motor Co
90,178,747525,90533K,08/29/01,Ford Motor Co
6,179,68389X,43480K,08/29/01,Ford Motor Co
180,90,27632K,747525,08/29/01,Ford Motor Co
11,64,370442,465254,09/04/01,Ford Motor Co
11,66,370442,359556,09/04/01,Ford Motor Co
6,181,68389X,78705R,10/08/01,Ford Motor Co
11,182,370442,448882,10/16/01,Ford Motor Co
65,11,J78529,370442,10/18/01,Ford Motor Co
183,11,166764,370442,10/24/01,Ford Motor Co
1,184,984332,78387G,11/14/01,Ford Motor Co
19,185,200693,815704,01/07/02,Ford Motor Co
90,186,747525,75946Z,01/10/02,Ford Motor Co
64,11,465254,370442,01/11/02,Ford Motor Co
187,11,81942H,370442,01/11/02,Ford Motor Co
33,5,852061,796050,01/11/02,Ford Motor Co
188,11,34645C,370442,01/15/02,Ford Motor Co
189,6,615649,68389X,01/16/02,Ford Motor Co
63,6,88985C,68389X,01/16/02,Ford Motor Co
63,6,88985C,68389X,01/22/02,Ford Motor Co
6,190,68389X,903849,01/22/02,Ford Motor Co
191,6,16924X,68389X,02/01/02,Ford Motor Co
80,1,866810,984332,05/14/02,Ford Motor Co
33,192,852061,81584L,05/20/02,Ford Motor Co
193,1,893953,984332,06/04/02,Ford Motor Co
11,187,370442,81942H,06/04/02,Ford Motor Co
11,194,370442,53816A,06/04/02,Ford Motor Co
195,11,194830,370442,06/14/02,Ford Motor Co
196,11,09292M,370442,07/15/02,Ford Motor Co
90,118,747525,013904,07/16/02,Ford Motor Co
197,19,03421K,200693,07/16/02,Ford Motor Co
1,198,984332,741503,07/29/02,Ford Motor Co
199,0,803054,345370,07/31/02,Ford Motor Co
199,200,803054,149123,07/31/02,Ford Motor Co
0,201,345370,149123,07/31/02,Ford Motor Co
202,1,92567E,984332,07/31/02,Ford Motor Co
203,0,36177W,345370,08/13/02,Ford Motor Co
136,11,892331,370442,08/20/02,Ford Motor Co
90,204,747525,91302V,08/26/02,Ford Motor Co
199,161,803054,428236,09/04/02,Ford Motor Co
155,205,94768C,826170,09/16/02,Ford Motor Co
19,206,200693,804098,09/19/02,Ford Motor Co
207,6,41174Y,68389X,10/09/02,Ford Motor Co
6,80,68389X,866810,10/09/02,Ford Motor Co
147,11,05453R,370442,10/09/02,Ford Motor Co
11,0,370442,345370,10/10/02,Ford Motor Co
208,155,24484E,94768C,10/16/02,Ford Motor Co
209,155,46678R,94768C,10/23/02,Ford Motor Co
11,31,370442,315621,10/24/02,Ford Motor Co
199,210,803054,06118Q,11/06/02,Ford Motor Co
64,11,465254,370442,11/08/02,Ford Motor Co
211,11,Y7680D,370442,11/08/02,Ford Motor Co
212,155,87656P,94768C,11/20/02,Ford Motor Co
213,16,30148J,D1668R,12/20/02,Ford Motor Co
64,11,465254,370442,01/16/03,Ford Motor Co
188,11,34645C,370442,01/16/03,Ford Motor Co
16,112,D1668R,251566,01/21/03,Ford Motor Co
16,214,D1668R,20430Q,01/21/03,Ford Motor Co
215,6,64110P,68389X,01/29/03,Ford Motor Co
199,216,803054,83327R,01/31/03,Ford Motor Co
11,187,370442,81942H,02/05/03,Ford Motor Co
11,65,370442,J78529,02/05/03,Ford Motor Co
6,217,68389X,654902,02/18/03,Ford Motor Co
33,218,852061,33900X,02/27/03,Ford Motor Co
219,1,90329H,984332,03/03/03,Ford Motor Co
220,18,90397L,654743,03/04/03,Ford Motor Co
11,221,370442,82266W,03/05/03,Ford Motor Co
170,222,05332U,45020H,03/10/03,Ford Motor Co
170,223,05332U,52602Q,03/25/03,Ford Motor Co
224,90,37618C,747525,03/31/03,Ford Motor Co
225,199,736126,803054,04/29/03,Ford Motor Co
199,226,803054,83197J,06/10/03,Ford Motor Co
1,227,984332,05577E,06/16/03,Ford Motor Co
228,199,00724F,803054,06/17/03,Ford Motor Co
229,90,25414L,747525,07/03/03,Ford Motor Co
230,199,819882,803054,07/03/03,Ford Motor Co
231,11,31428X,370442,07/10/03,Ford Motor Co
23,18,578785,654743,07/17/03,Ford Motor Co
33,232,852061,419849,08/13/03,Ford Motor Co
233,11,05455T,370442,08/27/03,Ford Motor Co
155,234,94768C,712713,09/16/03,Ford Motor Co
235,33,946757,852061,09/16/03,Ford Motor Co
138,199,G1150G,803054,09/25/03,Ford Motor Co
6,236,68389X,02004C,10/06/03,Ford Motor Co
6,237,68389X,86685F,10/06/03,Ford Motor Co
238,199,177376,803054,10/14/03,Ford Motor Co
239,90,95988E,747525,10/21/03,Ford Motor Co
6,240,68389X,35981J,10/22/03,Ford Motor Co
122,33,17275R,852061,11/10/03,Ford Motor Co
199,241,803054,871130,11/17/03,Ford Motor Co
242,1,23323A,984332,12/16/03,Ford Motor Co
243,1,500472,984332,01/07/04,Ford Motor Co
244,1,G81477,984332,01/14/04,Ford Motor Co
245,1,77510T,984332,01/20/04,Ford Motor Co
33,246,852061,278762,02/03/04,Ford Motor Co
33,121,852061,459200,02/04/04,Ford Motor Co
6,247,68389X,98495P,03/09/04,Ford Motor Co
248,1,23308Y,984332,03/17/04,Ford Motor Co
249,199,461199,803054,03/18/04,Ford Motor Co
90,250,747525,001941,03/22/04,Ford Motor Co
212,6,87656P,68389X,03/30/04,Ford Motor Co
199,168,803054,760975,05/12/04,Ford Motor Co
199,41,803054,594918,05/12/04,Ford Motor Co
33,251,852061,23513J,05/19/04,Ford Motor Co
252,19,28222V,200693,05/20/04,Ford Motor Co
90,253,747525,69872T,05/21/04,Ford Motor Co
254,6,57636Q,68389X,05/24/04,Ford Motor Co
201,255,149123,85775K,06/01/04,Ford Motor Co
256,6,01476Q,68389X,06/16/04,Ford Motor Co
257,155,92343E,94768C,06/21/04,Ford Motor Co
170,258,05332U,28113L,07/19/04,Ford Motor Co
259,33,58446K,852061,08/25/04,Ford Motor Co
260,155,35188R,94768C,09/21/04,Ford Motor Co
136,11,892331,370442,10/31/04,Ford Motor Co
155,261,94768C,36062L,11/08/04,Ford Motor Co
262,11,98850R,370442,12/15/04,Ford Motor Co
263,0,15888N,345370,01/07/05,Ford Motor Co
263,23,15888N,578785,01/07/05,Ford Motor Co
0,23,345370,578785,01/07/05,Ford Motor Co
264,6,26949Y,68389X,01/12/05,Ford Motor Co
265,23,31209Q,578785,01/17/05,Ford Motor Co
23,266,578785,31865Q,01/17/05,Ford Motor Co
121,199,459200,803054,02/24/05,Ford Motor Co
199,267,803054,458140,03/10/05,Ford Motor Co
199,268,803054,556100,03/10/05,Ford Motor Co
199,269,803054,94973U,03/14/05,Ford Motor Co
199,270,803054,50455Y,04/06/05,Ford Motor Co
271,16,25490A,D1668R,04/12/05,Ford Motor Co
33,272,852061,25810L,04/25/05,Ford Motor Co
90,273,747525,82328J,04/25/05,Ford Motor Co
199,274,803054,826197,04/26/05,Ford Motor Co
275,6,58470P,68389X,04/29/05,Ford Motor Co
276,33,12407Y,852061,05/03/05,Ford Motor Co
277,199,11443Z,803054,05/16/05,Ford Motor Co
6,278,68389X,98832X,05/16/05,Ford Motor Co
199,161,803054,428236,05/18/05,Ford Motor Co
199,267,803054,458140,05/18/05,Ford Motor Co
279,199,437076,803054,05/18/05,Ford Motor Co
280,33,44188C,852061,05/24/05,Ford Motor Co
281,33,952355,852061,06/03/05,Ford Motor Co
282,0,05858H,345370,06/23/05,Ford Motor Co
282,16,05858H,D1668R,06/23/05,Ford Motor Co
0,16,345370,D1668R,06/23/05,Ford Motor Co
90,283,747525,28239N,06/30/05,Ford Motor Co
284,6,456788,68389X,06/30/05,Ford Motor Co
285,6,101388,68389X,07/12/05,Ford Motor Co
7,1,620076,984332,07/26/05,Ford Motor Co
82,11,438128,370442,08/03/05,Ford Motor Co
11,286,370442,072743,08/03/05,Ford Motor Co
155,287,94768C,640509,08/08/05,Ford Motor Co
1,288,984332,00275P,08/11/05,Ford Motor Co
289,33,90341G,852061,08/12/05,Ford Motor Co
290,6,629050,68389X,09/04/05,Ford Motor Co
291,170,14214L,05332U,09/06/05,Ford Motor Co
292,199,75226Q,803054,09/09/05,Ford Motor Co
11,16,370442,D1668R,09/12/05,Ford Motor Co
11,286,370442,072743,09/12/05,Ford Motor Co
16,286,D1668R,072743,09/12/05,Ford Motor Co
293,6,87560A,68389X,09/19/05,Ford Motor Co
33,294,852061,79610J,09/19/05,Ford Motor Co
155,295,94768C,15709E,09/19/05,Ford Motor Co
6,296,68389X,457153,09/19/05,Ford Motor Co
121,6,459200,68389X,09/20/05,Ford Motor Co
6,161,68389X,428236,09/20/05,Ford Motor Co
6,297,68389X,285661,09/20/05,Ford Motor Co
199,298,803054,74975B,09/21/05,Ford Motor Co
199,121,803054,459200,09/21/05,Ford Motor Co
299,6,18684N,68389X,09/21/05,Ford Motor Co
136,11,892331,370442,09/30/05,Ford Motor Co
300,17,15461E,759673,10/05/05,Ford Motor Co
301,199,04969A,803054,10/10/05,Ford Motor Co
302,1,079860,984332,10/17/05,Ford Motor Co
33,303,852061,20030N,11/02/05,Ford Motor Co
33,304,852061,88732P,11/02/05,Ford Motor Co
33,305,852061,224044,11/02/05,Ford Motor Co
33,306,852061,00999H,11/02/05,Ford Motor Co
307,1,888706,984332,11/07/05,Ford Motor Co
90,5,747525,796050,11/16/05,Ford Motor Co
308,16,690370,D1668R,11/23/05,Ford Motor Co
212,199,87656P,803054,12/08/05,Ford Motor Co
1,309,984332,81787A,12/09/05,Ford Motor Co
310,6,11131H,68389X,12/13/05,Ford Motor Co
0,311,345370,594918,01/07/06,Ford Motor Co
1,312,984332,82301V,01/10/06,Ford Motor Co
86,23,606769,578785,01/17/06,Ford Motor Co
155,313,94768C,09524M,01/17/06,Ford Motor Co
1,314,984332,92343V,01/19/06,Ford Motor Co
90,315,747525,78768H,01/27/06,Ford Motor Co
316,311,947684,594918,02/09/06,Ford Motor Co
317,311,64121A,594918,02/09/06,Ford Motor Co
311,318,594918,92857W,02/12/06,Ford Motor Co
311,319,594918,23839Y,02/16/06,Ford Motor Co
311,320,594918,268648,03/03/06,Ford Motor Co
321,311,053499,594918,03/07/06,Ford Motor Co
322,311,87782X,594918,03/20/06,Ford Motor Co
323,90,918076,747525,03/21/06,Ford Motor Co
90,324,747525,169424,03/22/06,Ford Motor Co
325,6,M15332,68389X,04/03/06,Ford Motor Co
311,118,594918,013904,04/05/06,Ford Motor Co
118,311,013904,594918,04/07/06,Ford Motor Co
326,311,35062N,594918,04/12/06,Ford Motor Co
11,327,370442,585263,04/18/06,Ford Motor Co
11,328,370442,18458V,04/18/06,Ford Motor Co
212,311,87656P,594918,04/21/06,Ford Motor Co
329,311,63562Y,594918,04/21/06,Ford Motor Co
311,330,594918,04394C,04/24/06,Ford Motor Co
311,331,594918,44914M,04/25/06,Ford Motor Co
199,311,803054,594918,05/02/06,Ford Motor Co
123,311,91221Y,594918,05/03/06,Ford Motor Co
311,261,594918,36062L,05/08/06,Ford Motor Co
332,311,75775H,594918,05/09/06,Ford Motor Co
333,199,92794L,803054,05/09/06,Ford Motor Co
334,1,76184Q,984332,05/10/06,Ford Motor Co
311,335,594918,63621R,05/11/06,Ford Motor Co
80,199,866810,803054,05/17/06,Ford Motor Co
6,336,68389X,81678F,05/22/06,Ford Motor Co
118,311,013904,594918,05/23/06,Ford Motor Co
311,121,594918,459200,05/23/06,Ford Motor Co
337,311,12429J,594918,05/23/06,Ford Motor Co
1,133,984332,278642,05/25/06,Ford Motor Co
338,311,65350P,594918,06/06/06,Ford Motor Co
11,65,370442,J78529,06/12/06,Ford Motor Co
257,6,92343E,68389X,06/21/06,Ford Motor Co
311,7,594918,620076,06/26/06,Ford Motor Co
339,311,885118,594918,06/27/06,Ford Motor Co
340,6,80908Q,68389X,06/27/06,Ford Motor Co
341,311,04966W,594918,07/03/06,Ford Motor Co
342,311,04622E,594918,07/06/06,Ford Motor Co
1,343,984332,43397N,07/11/06,Ford Motor Co
311,344,594918,98562V,07/18/06,Ford Motor Co
311,345,594918,656568,07/18/06,Ford Motor Co
346,90,50313E,747525,07/19/06,Ford Motor Co
154,90,891493,747525,07/19/06,Ford Motor Co
347,90,803038,747525,07/19/06,Ford Motor Co
7,1,620076,984332,07/21/06,Ford Motor Co
6,161,68389X,428236,07/24/06,Ford Motor Co
311,348,594918,58544A,07/26/06,Ford Motor Co
349,0,91221Y,345370,07/27/06,Ford Motor Co
349,350,91221Y,34533W,07/27/06,Ford Motor Co
0,351,345370,34533W,07/27/06,Ford Motor Co
90,352,747525,46368Y,08/01/06,Ford Motor Co
6,353,68389X,90221R,08/01/06,Ford Motor Co
354,311,78403A,594918,08/07/06,Ford Motor Co
238,311,177376,594918,08/23/06,Ford Motor Co
199,122,803054,17275R,09/06/06,Ford Motor Co
355,311,60638C,594918,09/06/06,Ford Motor Co
217,1,654902,984332,09/07/06,Ford Motor Co
311,217,594918,654902,09/21/06,Ford Motor Co
356,311,11051K,594918,09/27/06,Ford Motor Co
320,311,268648,594918,10/03/06,Ford Motor Co
357,0,05500N,345370,10/05/06,Ford Motor Co
358,6,46694Q,68389X,10/16/06,Ford Motor Co
359,349,871607,91221Y,10/17/06,Ford Motor Co
360,311,13891P,594918,10/18/06,Ford Motor Co
6,228,68389X,00724F,10/23/06,Ford Motor Co
311,278,594918,98832X,10/31/06,Ford Motor Co
361,6,68306L,68389X,11/01/06,Ford Motor Co
311,362,594918,670006,11/02/06,Ford Motor Co
90,7,747525,620076,11/13/06,Ford Motor Co
363,311,81602J,594918,11/13/06,Ford Motor Co
364,311,08898H,594918,11/13/06,Ford Motor Co
349,311,91221Y,594918,11/13/06,Ford Motor Co
349,365,91221Y,72452M,11/13/06,Ford Motor Co
318,1,92857W,984332,11/14/06,Ford Motor Co
366,311,97729T,594918,11/15/06,Ford Motor Co
367,311,44884V,594918,11/15/06,Ford Motor Co
311,33,594918,852061,11/16/06,Ford Motor Co
368,311,65516E,594918,11/20/06,Ford Motor Co
369,311,22357M,594918,12/11/06,Ford Motor Co
370,311,056752,594918,12/16/06,Ford Motor Co
371,6,052769,68389X,01/03/07,Ford Motor Co
372,311,21075F,594918,01/08/07,Ford Motor Co
373,1,44843R,984332,01/08/07,Ford Motor Co
374,311,902252,594918,01/10/07,Ford Motor Co
311,375,594918,880769,01/15/07,Ford Motor Co
376,311,749093,594918,01/30/07,Ford Motor Co
11,266,370442,31865Q,01/31/07,Ford Motor Co
6,377,68389X,88138A,02/09/07,Ford Motor Co
378,311,00206R,594918,02/12/07,Ford Motor Co
379,170,63486H,05332U,02/13/07,Ford Motor Co
6,380,68389X,97659M,03/05/07,Ford Motor Co
378,1,00206R,984332,03/09/07,Ford Motor Co
311,381,594918,526250,03/13/07,Ford Motor Co
382,170,12487Q,05332U,03/21/07,Ford Motor Co
311,383,594918,35958C,03/22/07,Ford Motor Co
6,384,68389X,80516M,03/22/07,Ford Motor Co
371,17,052769,759673,04/01/07,Ford Motor Co
385,6,98562W,68389X,04/03/07,Ford Motor Co
386,351,19624P,34533W,04/04/07,Ford Motor Co
18,290,654743,629050,04/13/07,Ford Motor Co
18,387,654743,63056H,04/13/07,Ford Motor Co
18,290,654743,629050,04/13/07,Ford Motor Co
18,387,654743,63056H,04/13/07,Ford Motor Co
388,1,523768,984332,04/16/07,Ford Motor Co
199,228,803054,00724F,04/23/07,Ford Motor Co
199,122,803054,17275R,04/23/07,Ford Motor Co
389,311,98498C,594918,05/01/07,Ford Motor Co
199,390,803054,683715,05/02/07,Ford Motor Co
391,33,44930M,852061,05/07/07,Ford Motor Co
199,392,803054,867363,05/14/07,Ford Motor Co
393,311,24702R,594918,05/14/07,Ford Motor Co
394,357,31454W,05500N,05/15/07,Ford Motor Co
311,395,594918,17133Q,05/22/07,Ford Motor Co
90,396,747525,83374W,06/06/07,Ford Motor Co
199,397,803054,92794W,06/13/07,Ford Motor Co
311,398,594918,53609F,06/14/07,Ford Motor Co
311,399,594918,82580J,06/18/07,Ford Motor Co
311,400,594918,37520F,06/18/07,Ford Motor Co
90,401,747525,27859M,06/21/07,Ford Motor Co
346,311,50313E,594918,06/27/07,Ford Motor Co
263,402,15888N,64154H,07/12/07,Ford Motor Co
11,403,370442,70959Q,07/17/07,Ford Motor Co
404,311,01254W,594918,07/18/07,Ford Motor Co
90,405,747525,88140K,07/23/07,Ford Motor Co
406,1,12673P,984332,07/25/07,Ford Motor Co
407,311,44194N,594918,07/27/07,Ford Motor Co
408,311,07554V,594918,08/21/07,Ford Motor Co
409,311,30303M,594918,08/26/07,Ford Motor Co
311,410,594918,82612E,09/07/07,Ford Motor Co
411,90,23783Z,747525,09/10/07,Ford Motor Co
199,412,803054,13119Z,09/11/07,Ford Motor Co
413,311,45885A,594918,09/12/07,Ford Motor Co
199,414,803054,60645K,09/18/07,Ford Motor Co
90,415,747525,72022F,09/19/07,Ford Motor Co
311,416,594918,49178Q,09/24/07,Ford Motor Co
417,311,54157E,594918,10/02/07,Ford Motor Co
418,1,879382,984332,10/03/07,Ford Motor Co
11,419,370442,91807W,10/08/07,Ford Motor Co
419,11,91807W,370442,10/09/07,Ford Motor Co
311,420,594918,71721M,10/26/07,Ford Motor Co
421,311,75945T,594918,11/05/07,Ford Motor Co
422,6,24712N,68389X,11/07/07,Ford Motor Co
320,6,268648,68389X,11/12/07,Ford Motor Co
423,6,64120L,68389X,11/13/07,Ford Motor Co
228,1,00724F,984332,11/29/07,Ford Motor Co
424,6,00847J,68389X,12/03/07,Ford Motor Co
11,425,370442,46769Z,12/04/07,Ford Motor Co
199,426,803054,63195W,12/11/07,Ford Motor Co
33,427,852061,62809Q,12/13/07,Ford Motor Co
311,428,594918,111320,01/07/08,Ford Motor Co
429,1,08055Q,984332,01/09/08,Ford Motor Co
311,430,594918,925843,01/15/08,Ford Motor Co
431,90,58354X,747525,01/16/08,Ford Motor Co
121,199,459200,803054,01/21/08,Ford Motor Co
311,432,594918,238216,01/23/08,Ford Motor Co
311,433,594918,12919V,01/23/08,Ford Motor Co
434,90,55633N,747525,01/30/08,Ford Motor Co
435,170,63104K,05332U,02/08/08,Ford Motor Co
6,138,68389X,G1150G,02/12/08,Ford Motor Co
1,436,984332,25186X,02/12/08,Ford Motor Co
290,311,629050,594918,02/14/08,Ford Motor Co
290,6,629050,68389X,02/14/08,Ford Motor Co
311,161,594918,428236,02/14/08,Ford Motor Co
311,80,594918,866810,02/14/08,Ford Motor Co
311,320,594918,268648,02/14/08,Ford Motor Co
311,6,594918,68389X,02/14/08,Ford Motor Co
311,437,594918,073325,02/14/08,Ford Motor Co
161,6,428236,68389X,02/14/08,Ford Motor Co
80,6,866810,68389X,02/14/08,Ford Motor Co
320,6,268648,68389X,02/14/08,Ford Motor Co
6,437,68389X,073325,02/14/08,Ford Motor Co
311,438,594918,78389C,02/25/08,Ford Motor Co
311,121,594918,459200,02/26/08,Ford Motor Co
199,439,803054,45094E,03/04/08,Ford Motor Co
6,375,68389X,880769,03/05/08,Ford Motor Co
11,64,370442,465254,03/11/08,Ford Motor Co
440,1,62522L,984332,03/13/08,Ford Motor Co
311,441,594918,98545N,03/18/08,Ford Motor Co
442,199,79581F,803054,03/19/08,Ford Motor Co
443,33,826516,852061,04/01/08,Ford Motor Co
311,444,594918,85286P,04/10/08,Ford Motor Co
311,445,594918,043634,04/14/08,Ford Motor Co
206,6,804098,68389X,04/15/08,Ford Motor Co
446,282,754688,05858H,04/21/08,Ford Motor Co
447,1,12613R,984332,04/24/08,Ford Motor Co
1,448,984332,47210R,04/29/08,Ford Motor Co
449,311,44918T,594918,05/06/08,Ford Motor Co
311,450,594918,443251,05/12/08,Ford Motor Co
6,451,68389X,17354F,05/12/08,Ford Motor Co
311,452,594918,07857P,05/14/08,Ford Motor Co
90,453,747525,04711N,05/15/08,Ford Motor Co
311,454,594918,99171Q,06/11/08,Ford Motor Co
455,311,87981Z,594918,06/18/08,Ford Motor Co
456,11,14349R,370442,06/19/08,Ford Motor Co
311,457,594918,29133L,06/24/08,Ford Motor Co
458,311,91732X,594918,06/24/08,Ford Motor Co
459,311,26968K,594918,06/30/08,Ford Motor Co
311,460,594918,77495C,07/07/08,Ford Motor Co
461,311,607409,594918,07/09/08,Ford Motor Co
311,240,594918,35981J,07/09/08,Ford Motor Co
11,462,370442,36145I,07/28/08,Ford Motor Co
267,1,458140,984332,07/29/08,Ford Motor Co
1,161,984332,428236,07/29/08,Ford Motor Co
11,0,370442,345370,08/04/08,Ford Motor Co
1,463,984332,43625Z,08/05/08,Ford Motor Co
267,1,458140,984332,08/21/08,Ford Motor Co
462,11,36145I,370442,09/04/08,Ford Motor Co
464,311,46852Y,594918,09/09/08,Ford Motor Co
6,465,68389X,44708Z,09/16/08,Ford Motor Co
466,311,282914,594918,09/18/08,Ford Motor Co
467,17,88973K,759673,09/25/08,Ford Motor Co
468,263,438516,15888N,09/27/08,Ford Motor Co
201,469,149123,896239,10/05/08,Ford Motor Co
311,470,594918,12389Z,10/22/08,Ford Motor Co
471,311,05844L,594918,11/03/08,Ford Motor Co
472,11,91808A,370442,12/19/08,Ford Motor Co
90,473,747525,07677L,12/23/08,Ford Motor Co
474,11,41210H,370442,02/03/09,Ford Motor Co
217,90,654902,747525,02/17/09,Ford Motor Co
475,311,747277,594918,07/15/09,Ford Motor Co
476,311,007903,594918,07/15/09,Ford Motor Co
477,311,03662Q,594918,07/15/09,Ford Motor Co
393,311,24702R,594918,07/15/09,Ford Motor Co
357,478,05500N,90046V,07/22/09,Ford Motor Co
150,90,92367P,747525,07/28/09,Ford Motor Co
479,311,27063Y,594918,07/29/09,Ford Motor Co
311,1,594918,984332,07/29/09,Ford Motor Co
311,217,594918,654902,08/13/09,Ford Motor Co
480,78,48512V,88906Y,08/16/09,Ford Motor Co
481,78,865617,88906Y,08/16/09,Ford Motor Co
482,1,73094M,984332,08/24/09,Ford Motor Co
483,311,48592R,594918,08/26/09,Ford Motor Co
484,90,02364W,747525,08/27/09,Ford Motor Co
360,6,13891P,68389X,09/03/09,Ford Motor Co
485,311,67066G,594918,09/28/09,Ford Motor Co
486,33,460915,852061,10/20/09,Ford Motor Co
487,311,60367Z,594918,10/26/09,Ford Motor Co
199,488,803054,37511E,10/27/09,Ford Motor Co
199,217,803054,654902,10/27/09,Ford Motor Co
263,489,15888N,16941M,11/17/09,Ford Motor Co
136,23,892331,578785,12/16/09,Ford Motor Co
490,311,01407Z,594918,05/04/10,Ford Motor Co
491,90,444486,747525,05/12/10,Ford Motor Co
90,492,747525,027904,05/12/10,Ford Motor Co
199,320,803054,268648,05/17/10,Ford Motor Co
360,311,13891P,594918,05/20/10,Ford Motor Co
217,1,654902,984332,05/24/10,Ford Motor Co
90,493,747525,37872X,07/29/10,Ford Motor Co
90,494,747525,89915P,07/29/10,Ford Motor Co
90,493,747525,37872X,07/30/10,Ford Motor Co
