size,startDate,ego,id
509,04/16/07,Ford Motor Co,345370
510,04/23/07,Ford Motor Co,345370
511,04/23/07,Ford Motor Co,345370
512,05/01/07,Ford Motor Co,345370
513,05/02/07,Ford Motor Co,345370
514,05/07/07,Ford Motor Co,345370
515,05/14/07,Ford Motor Co,345370
516,05/14/07,Ford Motor Co,345370
517,05/15/07,Ford Motor Co,345370
518,05/22/07,Ford Motor Co,345370
519,06/06/07,Ford Motor Co,345370
520,06/13/07,Ford Motor Co,345370
521,06/14/07,Ford Motor Co,345370
522,06/18/07,Ford Motor Co,345370
523,06/18/07,Ford Motor Co,345370
524,06/21/07,Ford Motor Co,345370
525,06/27/07,Ford Motor Co,345370
526,07/12/07,Ford Motor Co,345370
527,07/17/07,Ford Motor Co,345370
528,07/18/07,Ford Motor Co,345370
529,07/23/07,Ford Motor Co,345370
530,07/25/07,Ford Motor Co,345370
531,07/27/07,Ford Motor Co,345370
532,08/21/07,Ford Motor Co,345370
533,08/26/07,Ford Motor Co,345370
534,09/07/07,Ford Motor Co,345370
535,09/10/07,Ford Motor Co,345370
536,09/11/07,Ford Motor Co,345370
537,09/12/07,Ford Motor Co,345370
538,09/18/07,Ford Motor Co,345370
539,09/19/07,Ford Motor Co,345370
540,09/24/07,Ford Motor Co,345370
541,10/02/07,Ford Motor Co,345370
542,10/03/07,Ford Motor Co,345370
543,10/08/07,Ford Motor Co,345370
544,10/09/07,Ford Motor Co,345370
545,10/26/07,Ford Motor Co,345370
546,11/05/07,Ford Motor Co,345370
547,11/07/07,Ford Motor Co,345370
548,11/12/07,Ford Motor Co,345370
549,11/13/07,Ford Motor Co,345370
550,11/29/07,Ford Motor Co,345370
551,12/03/07,Ford Motor Co,345370
552,12/04/07,Ford Motor Co,345370
553,12/11/07,Ford Motor Co,345370
554,12/13/07,Ford Motor Co,345370
555,01/07/08,Ford Motor Co,345370
556,01/09/08,Ford Motor Co,345370
557,01/15/08,Ford Motor Co,345370
558,01/16/08,Ford Motor Co,345370
559,01/21/08,Ford Motor Co,345370
560,01/23/08,Ford Motor Co,345370
561,01/23/08,Ford Motor Co,345370
562,01/30/08,Ford Motor Co,345370
563,02/08/08,Ford Motor Co,345370
564,02/12/08,Ford Motor Co,345370
565,02/12/08,Ford Motor Co,345370
566,02/14/08,Ford Motor Co,345370
567,02/14/08,Ford Motor Co,345370
568,02/14/08,Ford Motor Co,345370
569,02/14/08,Ford Motor Co,345370
570,02/14/08,Ford Motor Co,345370
571,02/14/08,Ford Motor Co,345370
572,02/14/08,Ford Motor Co,345370
573,02/14/08,Ford Motor Co,345370
574,02/14/08,Ford Motor Co,345370
575,02/14/08,Ford Motor Co,345370
576,02/14/08,Ford Motor Co,345370
577,02/25/08,Ford Motor Co,345370
578,02/26/08,Ford Motor Co,345370
579,03/04/08,Ford Motor Co,345370
580,03/05/08,Ford Motor Co,345370
581,03/11/08,Ford Motor Co,345370
582,03/13/08,Ford Motor Co,345370
583,03/18/08,Ford Motor Co,345370
584,03/19/08,Ford Motor Co,345370
585,04/01/08,Ford Motor Co,345370
586,04/10/08,Ford Motor Co,345370
587,04/14/08,Ford Motor Co,345370
588,04/15/08,Ford Motor Co,345370
589,04/21/08,Ford Motor Co,345370
590,04/24/08,Ford Motor Co,345370
591,04/29/08,Ford Motor Co,345370
592,05/06/08,Ford Motor Co,345370
593,05/12/08,Ford Motor Co,345370
594,05/12/08,Ford Motor Co,345370
595,05/14/08,Ford Motor Co,345370
596,05/15/08,Ford Motor Co,345370
597,06/11/08,Ford Motor Co,345370
598,06/18/08,Ford Motor Co,345370
599,06/19/08,Ford Motor Co,345370
600,06/24/08,Ford Motor Co,345370
601,06/24/08,Ford Motor Co,345370
602,06/30/08,Ford Motor Co,345370
603,07/07/08,Ford Motor Co,345370
604,07/09/08,Ford Motor Co,345370
605,07/09/08,Ford Motor Co,345370
606,07/28/08,Ford Motor Co,345370
607,07/29/08,Ford Motor Co,345370
608,07/29/08,Ford Motor Co,345370
609,08/04/08,Ford Motor Co,345370
610,08/05/08,Ford Motor Co,345370
611,08/21/08,Ford Motor Co,345370
612,09/04/08,Ford Motor Co,345370
613,09/09/08,Ford Motor Co,345370
614,09/16/08,Ford Motor Co,345370
615,09/18/08,Ford Motor Co,345370
616,09/25/08,Ford Motor Co,345370
617,09/27/08,Ford Motor Co,345370
618,10/05/08,Ford Motor Co,345370
619,10/22/08,Ford Motor Co,345370
620,11/03/08,Ford Motor Co,345370
621,12/19/08,Ford Motor Co,345370
622,12/23/08,Ford Motor Co,345370
623,02/03/09,Ford Motor Co,345370
624,02/17/09,Ford Motor Co,345370
625,07/15/09,Ford Motor Co,345370
626,07/15/09,Ford Motor Co,345370
627,07/15/09,Ford Motor Co,345370
628,07/15/09,Ford Motor Co,345370
629,07/22/09,Ford Motor Co,345370
630,07/28/09,Ford Motor Co,345370
631,07/29/09,Ford Motor Co,345370
632,07/29/09,Ford Motor Co,345370
633,08/13/09,Ford Motor Co,345370
634,08/16/09,Ford Motor Co,345370
635,08/16/09,Ford Motor Co,345370
636,08/24/09,Ford Motor Co,345370
637,08/26/09,Ford Motor Co,345370
638,08/27/09,Ford Motor Co,345370
639,09/03/09,Ford Motor Co,345370
640,09/28/09,Ford Motor Co,345370
641,10/20/09,Ford Motor Co,345370
642,10/26/09,Ford Motor Co,345370
643,10/27/09,Ford Motor Co,345370
644,10/27/09,Ford Motor Co,345370
645,11/17/09,Ford Motor Co,345370
646,12/16/09,Ford Motor Co,345370
647,05/04/10,Ford Motor Co,345370
648,05/12/10,Ford Motor Co,345370
649,05/12/10,Ford Motor Co,345370
650,05/17/10,Ford Motor Co,345370
651,05/20/10,Ford Motor Co,345370
652,05/24/10,Ford Motor Co,345370
653,07/29/10,Ford Motor Co,345370
654,07/29/10,Ford Motor Co,345370
655,07/30/10,Ford Motor Co,345370
656,07/30/10,Ford Motor Co,345370
657,08/16/10,Ford Motor Co,345370
658,09/21/10,Ford Motor Co,345370
659,10/12/10,Ford Motor Co,345370
660,11/08/10,Ford Motor Co,345370
661,02/11/11,Ford Motor Co,345370
662,04/07/11,Ford Motor Co,345370
663,05/26/11,Ford Motor Co,345370
664,06/27/11,Ford Motor Co,345370
665,08/12/11,Ford Motor Co,345370
666,09/08/11,Ford Motor Co,345370
667,10/03/11,Ford Motor Co,345370
668,11/09/11,Ford Motor Co,345370
669,11/09/11,Ford Motor Co,345370
670,11/09/11,Ford Motor Co,345370
671,11/26/11,Ford Motor Co,345370
672,11/29/11,Ford Motor Co,345370
673,12/06/11,Ford Motor Co,345370
674,12/08/11,Ford Motor Co,345370
675,12/08/11,Ford Motor Co,345370
676,12/20/11,Ford Motor Co,345370
677,02/06/12,Ford Motor Co,345370
678,03/19/12,Ford Motor Co,345370
679,03/22/12,Ford Motor Co,345370
680,04/13/12,Ford Motor Co,345370
681,04/27/12,Ford Motor Co,345370
682,05/01/12,Ford Motor Co,345370
683,05/02/12,Ford Motor Co,345370
684,05/03/12,Ford Motor Co,345370
685,05/23/12,Ford Motor Co,345370
686,06/11/12,Ford Motor Co,345370
687,06/13/12,Ford Motor Co,345370
688,06/21/12,Ford Motor Co,345370
689,06/21/12,Ford Motor Co,345370
690,07/06/12,Ford Motor Co,345370
691,07/13/12,Ford Motor Co,345370
692,08/06/12,Ford Motor Co,345370
693,10/01/12,Ford Motor Co,345370
694,10/11/12,Ford Motor Co,345370
695,10/29/12,Ford Motor Co,345370
696,10/29/12,Ford Motor Co,345370
697,10/29/12,Ford Motor Co,345370
698,10/29/12,Ford Motor Co,345370
699,10/30/12,Ford Motor Co,345370
700,11/12/12,Ford Motor Co,345370
701,11/16/12,Ford Motor Co,345370
702,11/18/12,Ford Motor Co,345370
703,11/19/12,Ford Motor Co,345370
704,12/10/12,Ford Motor Co,345370
705,12/20/12,Ford Motor Co,345370
1,01/09/00,General Motors Corp,370442
2,01/14/00,General Motors Corp,370442
3,01/19/00,General Motors Corp,370442
4,02/09/00,General Motors Corp,370442
5,02/14/00,General Motors Corp,370442
6,02/16/00,General Motors Corp,370442
7,02/17/00,General Motors Corp,370442
8,02/22/00,General Motors Corp,370442
9,02/22/00,General Motors Corp,370442
10,02/22/00,General Motors Corp,370442
11,02/25/00,General Motors Corp,370442
12,02/25/00,General Motors Corp,370442
13,02/25/00,General Motors Corp,370442
14,02/25/00,General Motors Corp,370442
15,02/25/00,General Motors Corp,370442
16,02/25/00,General Motors Corp,370442
17,02/25/00,General Motors Corp,370442
18,02/25/00,General Motors Corp,370442
19,02/25/00,General Motors Corp,370442
20,02/25/00,General Motors Corp,370442
21,02/25/00,General Motors Corp,370442
22,02/25/00,General Motors Corp,370442
23,02/25/00,General Motors Corp,370442
24,02/25/00,General Motors Corp,370442
25,02/25/00,General Motors Corp,370442
26,02/25/00,General Motors Corp,370442
27,02/25/00,General Motors Corp,370442
28,02/25/00,General Motors Corp,370442
29,02/25/00,General Motors Corp,370442
30,02/25/00,General Motors Corp,370442
31,02/25/00,General Motors Corp,370442
32,02/28/00,General Motors Corp,370442
33,02/28/00,General Motors Corp,370442
34,02/28/00,General Motors Corp,370442
35,02/28/00,General Motors Corp,370442
36,02/29/00,General Motors Corp,370442
37,02/29/00,General Motors Corp,370442
38,02/29/00,General Motors Corp,370442
39,03/01/00,General Motors Corp,370442
40,03/01/00,General Motors Corp,370442
41,03/02/00,General Motors Corp,370442
42,03/06/00,General Motors Corp,370442
43,03/06/00,General Motors Corp,370442
44,03/06/00,General Motors Corp,370442
45,03/07/00,General Motors Corp,370442
46,03/08/00,General Motors Corp,370442
47,03/08/00,General Motors Corp,370442
48,03/08/00,General Motors Corp,370442
49,03/09/00,General Motors Corp,370442
50,03/09/00,General Motors Corp,370442
51,03/14/00,General Motors Corp,370442
52,03/14/00,General Motors Corp,370442
53,03/14/00,General Motors Corp,370442
54,03/15/00,General Motors Corp,370442
55,03/15/00,General Motors Corp,370442
56,03/15/00,General Motors Corp,370442
57,03/15/00,General Motors Corp,370442
58,03/15/00,General Motors Corp,370442
59,03/15/00,General Motors Corp,370442
60,03/15/00,General Motors Corp,370442
61,03/15/00,General Motors Corp,370442
62,03/16/00,General Motors Corp,370442
63,03/16/00,General Motors Corp,370442
64,03/16/00,General Motors Corp,370442
65,03/16/00,General Motors Corp,370442
66,03/16/00,General Motors Corp,370442
67,03/16/00,General Motors Corp,370442
68,03/16/00,General Motors Corp,370442
69,03/16/00,General Motors Corp,370442
70,03/16/00,General Motors Corp,370442
71,03/16/00,General Motors Corp,370442
72,03/16/00,General Motors Corp,370442
73,03/16/00,General Motors Corp,370442
74,03/16/00,General Motors Corp,370442
75,03/17/00,General Motors Corp,370442
76,03/20/00,General Motors Corp,370442
77,03/20/00,General Motors Corp,370442
78,03/22/00,General Motors Corp,370442
79,03/22/00,General Motors Corp,370442
80,03/22/00,General Motors Corp,370442
81,03/22/00,General Motors Corp,370442
82,03/22/00,General Motors Corp,370442
83,03/22/00,General Motors Corp,370442
84,03/27/00,General Motors Corp,370442
85,03/29/00,General Motors Corp,370442
86,03/30/00,General Motors Corp,370442
87,03/30/00,General Motors Corp,370442
88,03/30/00,General Motors Corp,370442
89,03/30/00,General Motors Corp,370442
90,04/06/00,General Motors Corp,370442
91,04/06/00,General Motors Corp,370442
92,04/06/00,General Motors Corp,370442
93,04/10/00,General Motors Corp,370442
94,04/10/00,General Motors Corp,370442
95,04/10/00,General Motors Corp,370442
96,04/10/00,General Motors Corp,370442
97,04/10/00,General Motors Corp,370442
98,04/10/00,General Motors Corp,370442
99,04/10/00,General Motors Corp,370442
100,04/10/00,General Motors Corp,370442
101,04/10/00,General Motors Corp,370442
102,04/13/00,General Motors Corp,370442
103,04/13/00,General Motors Corp,370442
104,04/14/00,General Motors Corp,370442
105,04/15/00,General Motors Corp,370442
106,04/17/00,General Motors Corp,370442
107,04/18/00,General Motors Corp,370442
108,04/18/00,General Motors Corp,370442
109,04/18/00,General Motors Corp,370442
110,04/18/00,General Motors Corp,370442
111,04/20/00,General Motors Corp,370442
112,04/20/00,General Motors Corp,370442
113,04/20/00,General Motors Corp,370442
114,04/20/00,General Motors Corp,370442
115,04/20/00,General Motors Corp,370442
116,04/20/00,General Motors Corp,370442
117,04/20/00,General Motors Corp,370442
118,04/25/00,General Motors Corp,370442
119,04/27/00,General Motors Corp,370442
120,05/02/00,General Motors Corp,370442
121,05/03/00,General Motors Corp,370442
122,05/03/00,General Motors Corp,370442
123,05/03/00,General Motors Corp,370442
124,05/03/00,General Motors Corp,370442
125,05/08/00,General Motors Corp,370442
126,05/10/00,General Motors Corp,370442
127,05/11/00,General Motors Corp,370442
128,05/12/00,General Motors Corp,370442
129,05/15/00,General Motors Corp,370442
130,05/16/00,General Motors Corp,370442
131,05/16/00,General Motors Corp,370442
132,05/16/00,General Motors Corp,370442
133,05/16/00,General Motors Corp,370442
134,05/16/00,General Motors Corp,370442
135,05/17/00,General Motors Corp,370442
136,05/17/00,General Motors Corp,370442
137,05/17/00,General Motors Corp,370442
138,05/17/00,General Motors Corp,370442
139,05/17/00,General Motors Corp,370442
140,05/17/00,General Motors Corp,370442
141,05/17/00,General Motors Corp,370442
142,05/17/00,General Motors Corp,370442
143,05/17/00,General Motors Corp,370442
144,05/18/00,General Motors Corp,370442
145,05/18/00,General Motors Corp,370442
146,05/18/00,General Motors Corp,370442
147,05/18/00,General Motors Corp,370442
148,05/18/00,General Motors Corp,370442
149,05/18/00,General Motors Corp,370442
150,05/18/00,General Motors Corp,370442
151,05/22/00,General Motors Corp,370442
152,05/22/00,General Motors Corp,370442
153,05/22/00,General Motors Corp,370442
154,05/23/00,General Motors Corp,370442
155,05/23/00,General Motors Corp,370442
156,05/23/00,General Motors Corp,370442
157,05/23/00,General Motors Corp,370442
158,05/23/00,General Motors Corp,370442
159,05/23/00,General Motors Corp,370442
160,05/24/00,General Motors Corp,370442
161,05/24/00,General Motors Corp,370442
162,06/01/00,General Motors Corp,370442
163,06/05/00,General Motors Corp,370442
164,06/05/00,General Motors Corp,370442
165,06/05/00,General Motors Corp,370442
166,06/05/00,General Motors Corp,370442
167,06/06/00,General Motors Corp,370442
168,06/06/00,General Motors Corp,370442
169,06/06/00,General Motors Corp,370442
170,06/06/00,General Motors Corp,370442
171,06/06/00,General Motors Corp,370442
172,06/06/00,General Motors Corp,370442
173,06/07/00,General Motors Corp,370442
174,06/12/00,General Motors Corp,370442
175,06/13/00,General Motors Corp,370442
176,06/14/00,General Motors Corp,370442
177,06/14/00,General Motors Corp,370442
178,06/14/00,General Motors Corp,370442
179,06/14/00,General Motors Corp,370442
180,06/14/00,General Motors Corp,370442
181,06/14/00,General Motors Corp,370442
182,06/15/00,General Motors Corp,370442
183,06/20/00,General Motors Corp,370442
184,06/20/00,General Motors Corp,370442
185,06/21/00,General Motors Corp,370442
186,06/21/00,General Motors Corp,370442
187,06/21/00,General Motors Corp,370442
188,06/23/00,General Motors Corp,370442
189,06/28/00,General Motors Corp,370442
190,06/28/00,General Motors Corp,370442
191,06/28/00,General Motors Corp,370442
192,06/28/00,General Motors Corp,370442
193,06/28/00,General Motors Corp,370442
194,06/28/00,General Motors Corp,370442
195,06/28/00,General Motors Corp,370442
196,06/30/00,General Motors Corp,370442
197,07/03/00,General Motors Corp,370442
198,07/03/00,General Motors Corp,370442
199,07/03/00,General Motors Corp,370442
200,07/03/00,General Motors Corp,370442
201,07/03/00,General Motors Corp,370442
202,07/03/00,General Motors Corp,370442
203,07/03/00,General Motors Corp,370442
204,07/03/00,General Motors Corp,370442
205,07/03/00,General Motors Corp,370442
206,07/11/00,General Motors Corp,370442
207,07/12/00,General Motors Corp,370442
208,07/12/00,General Motors Corp,370442
209,07/12/00,General Motors Corp,370442
210,07/12/00,General Motors Corp,370442
211,07/12/00,General Motors Corp,370442
212,07/18/00,General Motors Corp,370442
213,07/18/00,General Motors Corp,370442
214,07/20/00,General Motors Corp,370442
215,07/27/00,General Motors Corp,370442
216,08/01/00,General Motors Corp,370442
217,08/02/00,General Motors Corp,370442
218,08/11/00,General Motors Corp,370442
219,08/18/00,General Motors Corp,370442
220,08/18/00,General Motors Corp,370442
221,08/18/00,General Motors Corp,370442
222,08/30/00,General Motors Corp,370442
223,08/30/00,General Motors Corp,370442
224,09/05/00,General Motors Corp,370442
225,09/07/00,General Motors Corp,370442
226,09/07/00,General Motors Corp,370442
227,09/13/00,General Motors Corp,370442
228,09/14/00,General Motors Corp,370442
229,09/18/00,General Motors Corp,370442
230,09/18/00,General Motors Corp,370442
231,09/18/00,General Motors Corp,370442
232,09/18/00,General Motors Corp,370442
233,09/18/00,General Motors Corp,370442
234,09/18/00,General Motors Corp,370442
235,09/18/00,General Motors Corp,370442
236,09/19/00,General Motors Corp,370442
237,09/19/00,General Motors Corp,370442
238,09/19/00,General Motors Corp,370442
239,09/19/00,General Motors Corp,370442
240,09/19/00,General Motors Corp,370442
241,09/19/00,General Motors Corp,370442
242,09/19/00,General Motors Corp,370442
243,09/21/00,General Motors Corp,370442
244,09/21/00,General Motors Corp,370442
245,09/21/00,General Motors Corp,370442
246,09/21/00,General Motors Corp,370442
247,09/21/00,General Motors Corp,370442
248,09/22/00,General Motors Corp,370442
249,09/25/00,General Motors Corp,370442
250,09/25/00,General Motors Corp,370442
251,09/25/00,General Motors Corp,370442
252,09/25/00,General Motors Corp,370442
253,09/26/00,General Motors Corp,370442
254,09/28/00,General Motors Corp,370442
255,09/28/00,General Motors Corp,370442
256,09/28/00,General Motors Corp,370442
257,10/03/00,General Motors Corp,370442
258,10/03/00,General Motors Corp,370442
259,10/04/00,General Motors Corp,370442
260,10/04/00,General Motors Corp,370442
261,10/17/00,General Motors Corp,370442
262,10/17/00,General Motors Corp,370442
263,10/17/00,General Motors Corp,370442
264,10/17/00,General Motors Corp,370442
265,10/17/00,General Motors Corp,370442
266,10/17/00,General Motors Corp,370442
267,10/17/00,General Motors Corp,370442
268,10/17/00,General Motors Corp,370442
269,10/17/00,General Motors Corp,370442
270,10/17/00,General Motors Corp,370442
271,10/17/00,General Motors Corp,370442
272,10/17/00,General Motors Corp,370442
273,10/17/00,General Motors Corp,370442
274,10/20/00,General Motors Corp,370442
275,10/20/00,General Motors Corp,370442
276,10/20/00,General Motors Corp,370442
277,10/20/00,General Motors Corp,370442
278,10/20/00,General Motors Corp,370442
279,10/20/00,General Motors Corp,370442
280,10/20/00,General Motors Corp,370442
281,10/20/00,General Motors Corp,370442
282,10/20/00,General Motors Corp,370442
283,10/20/00,General Motors Corp,370442
284,10/20/00,General Motors Corp,370442
285,10/20/00,General Motors Corp,370442
286,10/20/00,General Motors Corp,370442
287,10/23/00,General Motors Corp,370442
288,10/23/00,General Motors Corp,370442
289,10/23/00,General Motors Corp,370442
290,10/24/00,General Motors Corp,370442
291,10/24/00,General Motors Corp,370442
292,10/24/00,General Motors Corp,370442
293,10/24/00,General Motors Corp,370442
294,10/25/00,General Motors Corp,370442
295,10/26/00,General Motors Corp,370442
296,11/01/00,General Motors Corp,370442
297,11/07/00,General Motors Corp,370442
298,11/07/00,General Motors Corp,370442
299,11/10/00,General Motors Corp,370442
300,11/10/00,General Motors Corp,370442
301,11/10/00,General Motors Corp,370442
302,11/10/00,General Motors Corp,370442
303,11/13/00,General Motors Corp,370442
304,11/13/00,General Motors Corp,370442
305,11/14/00,General Motors Corp,370442
306,11/14/00,General Motors Corp,370442
307,11/29/00,General Motors Corp,370442
308,11/30/00,General Motors Corp,370442
309,11/30/00,General Motors Corp,370442
310,11/30/00,General Motors Corp,370442
311,12/04/00,General Motors Corp,370442
312,12/05/00,General Motors Corp,370442
313,12/05/00,General Motors Corp,370442
314,12/06/00,General Motors Corp,370442
315,12/06/00,General Motors Corp,370442
316,12/07/00,General Motors Corp,370442
317,12/07/00,General Motors Corp,370442
318,12/07/00,General Motors Corp,370442
319,12/07/00,General Motors Corp,370442
320,12/07/00,General Motors Corp,370442
321,12/07/00,General Motors Corp,370442
322,12/12/00,General Motors Corp,370442
323,12/12/00,General Motors Corp,370442
324,12/12/00,General Motors Corp,370442
325,12/13/00,General Motors Corp,370442
326,12/14/00,General Motors Corp,370442
327,12/15/00,General Motors Corp,370442
328,12/15/00,General Motors Corp,370442
329,12/15/00,General Motors Corp,370442
330,12/15/00,General Motors Corp,370442
331,12/15/00,General Motors Corp,370442
332,12/19/00,General Motors Corp,370442
333,12/20/00,General Motors Corp,370442
334,12/22/00,General Motors Corp,370442
335,12/26/00,General Motors Corp,370442
336,12/26/00,General Motors Corp,370442
337,12/26/00,General Motors Corp,370442
338,12/26/00,General Motors Corp,370442
339,12/26/00,General Motors Corp,370442
340,12/26/00,General Motors Corp,370442
341,12/26/00,General Motors Corp,370442
342,12/26/00,General Motors Corp,370442
